"domain","ficat","subjid","fitest","fiorres","fiorresu","fidtc","fiperiod"
"FI","INCOME STATEMENT","DIOD","Amortization",3808000,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","Amortization",3806000,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","Amortization",3810000,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","Amortization",3854000,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","Amortization",3833000,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","Amortization",15303000,"USD","2024-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","AmortizationOfIntangiblesIncomeStatement",3808000,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","AmortizationOfIntangiblesIncomeStatement",3806000,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","AmortizationOfIntangiblesIncomeStatement",3810000,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","AmortizationOfIntangiblesIncomeStatement",3854000,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","AmortizationOfIntangiblesIncomeStatement",3833000,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","AmortizationOfIntangiblesIncomeStatement",15303000,"USD","2024-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","BasicAverageShares",45936000,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","BasicAverageShares",45686250,"USD","2023-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","BasicAverageShares",45938000,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","BasicAverageShares",45803000,"USD","2023-12-31","TTM"
"FI","INCOME STATEMENT","DIOD","BasicAverageShares",46032000,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","BasicAverageShares",45911000,"USD","2024-03-31","TTM"
"FI","INCOME STATEMENT","DIOD","BasicAverageShares",46133000,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","BasicAverageShares",46011000,"USD","2024-06-30","TTM"
"FI","INCOME STATEMENT","DIOD","BasicAverageShares",46331000,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","BasicAverageShares",46109000,"USD","2024-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","BasicEPS",1.06,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","BasicEPS",6.44,"USD","2023-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","BasicEPS",0.55,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","BasicEPS",4.96,"USD","2023-12-31","TTM"
"FI","INCOME STATEMENT","DIOD","BasicEPS",0.3,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","BasicEPS",3.7,"USD","2024-03-31","TTM"
"FI","INCOME STATEMENT","DIOD","BasicEPS",0.17,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","BasicEPS",2.09,"USD","2024-06-30","TTM"
"FI","INCOME STATEMENT","DIOD","BasicEPS",0.3,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","BasicEPS",1.33,"USD","2024-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","CostOfRevenue",248771000,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","CostOfRevenue",210223000,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","CostOfRevenue",202388000,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","CostOfRevenue",212385000,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","CostOfRevenue",232071000,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","CostOfRevenue",857067000,"USD","2024-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","DilutedAverageShares",46320000,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","DilutedAverageShares",46304500,"USD","2023-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","DilutedAverageShares",46245000,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","DilutedAverageShares",46311000,"USD","2023-12-31","TTM"
"FI","INCOME STATEMENT","DIOD","DilutedAverageShares",46285000,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","DilutedAverageShares",46342000,"USD","2024-03-31","TTM"
"FI","INCOME STATEMENT","DIOD","DilutedAverageShares",46324000,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","DilutedAverageShares",46339500,"USD","2024-06-30","TTM"
"FI","INCOME STATEMENT","DIOD","DilutedAverageShares",46442000,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","DilutedAverageShares",46372500,"USD","2024-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","GainOnSaleOfPPE",105000,"USD","2023-06-30","3M"
"FI","INCOME STATEMENT","DIOD","GainOnSaleOfPPE",0,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","GainOnSaleOfPPE",4872000,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","GainOnSaleOfPPE",82000,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","GainOnSaleOfPPE",571000,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","GainOnSaleOfPPE",7570000,"USD","2024-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","InterestExpenseNonOperating",898000,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","InterestExpenseNonOperating",481000,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","InterestExpenseNonOperating",532000,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","InterestExpenseNonOperating",852000,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","InterestExpenseNonOperating",456000,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","InterestExpenseNonOperating",2321000,"USD","2024-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","InterestIncome",4507000,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","InterestIncome",4835000,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","InterestIncome",4614000,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","InterestIncome",4237000,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","InterestIncome",4532000,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","InterestIncome",18218000,"USD","2024-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","MinorityInterests",-1113000,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","MinorityInterests",185000,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","MinorityInterests",-1231000,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","MinorityInterests",-2161000,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","MinorityInterests",-1438000,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","MinorityInterests",-4645000,"USD","2024-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","NetInterestIncome",3609000,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","NetInterestIncome",4354000,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","NetInterestIncome",4082000,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","NetInterestIncome",3385000,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","NetInterestIncome",4076000,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","NetInterestIncome",15897000,"USD","2024-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","OtherIncomeExpense",458000,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","OtherIncomeExpense",5849000,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","OtherIncomeExpense",6648000,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","OtherIncomeExpense",-2457000,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","OtherIncomeExpense",-6369000,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","OtherIncomeExpense",3671000,"USD","2024-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","OtherOperatingExpenses",-13000,"USD","2023-06-30","3M"
"FI","INCOME STATEMENT","DIOD","OtherOperatingExpenses",-1404000,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","OtherOperatingExpenses",1554000,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","OtherOperatingExpenses",-1000,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","OtherOperatingExpenses",1000,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","ReconciledDepreciation",34817000,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","ReconciledDepreciation",34634000,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","ReconciledDepreciation",34841000,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","ReconciledDepreciation",33784000,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","ReconciledDepreciation",33634000,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","ReconciledDepreciation",136893000,"USD","2024-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","TaxRateForCalcs",0.176409,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","TaxRateForCalcs",0.099397,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","TaxRateForCalcs",0.188,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","TaxRateForCalcs",0.206,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","TaxRateForCalcs",0.19248,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","TaxRateForCalcs",0.160557,"USD","2024-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","TotalExpenses",348207000,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","TotalExpenses",305024000,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","TotalExpenses",293896000,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","TotalExpenses",307895000,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","TotalExpenses",328984000,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","TotalExpenses",1235799000,"USD","2024-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","TotalUnusualItems",-851000,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","TotalUnusualItems",2365000,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","TotalUnusualItems",6214000,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","TotalUnusualItems",-3019000,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","TotalUnusualItems",-7051000,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","TotalUnusualItems",-1491000,"USD","2024-09-30","TTM"
"FI","BALANCE SHEET","DIOD","AccountsReceivable",414188000,"USD","2023-09-30","3M"
"FI","BALANCE SHEET","DIOD","AccountsReceivable",371930000,"USD","2023-12-31","3M"
"FI","BALANCE SHEET","DIOD","AccountsReceivable",391508000,"USD","2024-03-31","3M"
"FI","BALANCE SHEET","DIOD","AccountsReceivable",384965000,"USD","2024-06-30","3M"
"FI","BALANCE SHEET","DIOD","AccountsReceivable",358938000,"USD","2024-09-30","3M"
"FI","BALANCE SHEET","DIOD","AccumulatedDepreciation",-1004270000,"USD","2023-12-31","3M"
"FI","BALANCE SHEET","DIOD","CashCashEquivalentsAndShortTermInvestments",304917000,"USD","2023-09-30","3M"
"FI","BALANCE SHEET","DIOD","CashCashEquivalentsAndShortTermInvestments",325631000,"USD","2023-12-31","3M"
"FI","BALANCE SHEET","DIOD","CashCashEquivalentsAndShortTermInvestments",275984000,"USD","2024-03-31","3M"
"FI","BALANCE SHEET","DIOD","CashCashEquivalentsAndShortTermInvestments",273897000,"USD","2024-06-30","3M"
"FI","BALANCE SHEET","DIOD","CashCashEquivalentsAndShortTermInvestments",319327000,"USD","2024-09-30","3M"
"FI","BALANCE SHEET","DIOD","CommonStock",36817000,"USD","2023-09-30","3M"
"FI","BALANCE SHEET","DIOD","CommonStock",36819000,"USD","2023-12-31","3M"
"FI","BALANCE SHEET","DIOD","CommonStock",36936000,"USD","2024-03-31","3M"
"FI","BALANCE SHEET","DIOD","CommonStock",36958000,"USD","2024-06-30","3M"
"FI","BALANCE SHEET","DIOD","CommonStock",37082000,"USD","2024-09-30","3M"
"FI","BALANCE SHEET","DIOD","CommonStockEquity",1689662000,"USD","2023-09-30","3M"
"FI","BALANCE SHEET","DIOD","CommonStockEquity",1740741000,"USD","2023-12-31","3M"
"FI","BALANCE SHEET","DIOD","CommonStockEquity",1748590000,"USD","2024-03-31","3M"
"FI","BALANCE SHEET","DIOD","CommonStockEquity",1774355000,"USD","2024-06-30","3M"
"FI","BALANCE SHEET","DIOD","CommonStockEquity",1811584000,"USD","2024-09-30","3M"
"FI","BALANCE SHEET","DIOD","EmployeeBenefits",14656000,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","DepreciationAndAmortizationInIncomeStatement",3808000,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","DepreciationAndAmortizationInIncomeStatement",3806000,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","DepreciationAndAmortizationInIncomeStatement",3810000,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","DepreciationAndAmortizationInIncomeStatement",3854000,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","DepreciationAndAmortizationInIncomeStatement",3833000,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","DepreciationAndAmortizationInIncomeStatement",15303000,"USD","2024-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","DilutedNIAvailtoComStockholders",48720000,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","DilutedNIAvailtoComStockholders",25292000,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","DilutedNIAvailtoComStockholders",14038000,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","DilutedNIAvailtoComStockholders",8000000,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","DilutedNIAvailtoComStockholders",13745000,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","DilutedNIAvailtoComStockholders",61075000,"USD","2024-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","EBIT",61405000,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","EBIT",28359000,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","EBIT",19338000,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","EBIT",13656000,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","EBIT",19258000,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","EBIT",80611000,"USD","2024-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","GrossProfit",155876000,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","GrossProfit",112476000,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","GrossProfit",99584000,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","GrossProfit",107386000,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","GrossProfit",118008000,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","GrossProfit",437454000,"USD","2024-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","InterestExpense",898000,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","InterestExpense",481000,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","InterestExpense",532000,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","InterestExpense",852000,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","InterestExpense",456000,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","InterestExpense",2321000,"USD","2024-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","NetIncome",48720000,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","NetIncome",25292000,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","NetIncome",14038000,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","NetIncome",8000000,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","NetIncome",13745000,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","NetIncome",61075000,"USD","2024-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","NetIncomeCommonStockholders",48720000,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","NetIncomeCommonStockholders",25292000,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","NetIncomeCommonStockholders",14038000,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","NetIncomeCommonStockholders",8000000,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","NetIncomeCommonStockholders",13745000,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","NetIncomeCommonStockholders",61075000,"USD","2024-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","NetIncomeFromContinuingAndDiscontinuedOperation",48720000,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","NetIncomeFromContinuingAndDiscontinuedOperation",25292000,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","NetIncomeFromContinuingAndDiscontinuedOperation",14038000,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","NetIncomeFromContinuingAndDiscontinuedOperation",8000000,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","NetIncomeFromContinuingAndDiscontinuedOperation",13745000,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","NetIncomeFromContinuingAndDiscontinuedOperation",61075000,"USD","2024-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","NetIncomeFromContinuingOperationNetMinorityInterest",48720000,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","NetIncomeFromContinuingOperationNetMinorityInterest",25292000,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","NetIncomeFromContinuingOperationNetMinorityInterest",14038000,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","NetIncomeFromContinuingOperationNetMinorityInterest",8000000,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","NetIncomeFromContinuingOperationNetMinorityInterest",13745000,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","NetIncomeFromContinuingOperationNetMinorityInterest",61075000,"USD","2024-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","NetIncomeIncludingNoncontrollingInterests",49833000,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","NetIncomeIncludingNoncontrollingInterests",25107000,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","NetIncomeIncludingNoncontrollingInterests",15269000,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","NetIncomeIncludingNoncontrollingInterests",10161000,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","NetIncomeIncludingNoncontrollingInterests",15183000,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","NetIncomeIncludingNoncontrollingInterests",65720000,"USD","2024-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","NormalizedIncome",49420875.650751,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","NormalizedIncome",23162074.790157,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","NormalizedIncome",8992232,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","NormalizedIncome",10397086,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","NormalizedIncome",19438826.880119,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","NormalizedIncome",62326609.656406,"USD","2024-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","OperatingExpense",99436000,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","OperatingExpense",94801000,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","OperatingExpense",91508000,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","OperatingExpense",95510000,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","OperatingExpense",96913000,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","OperatingExpense",378732000,"USD","2024-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","OperatingRevenue",404647000,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","OperatingRevenue",322699000,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","OperatingRevenue",301972000,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","OperatingRevenue",319771000,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","OperatingRevenue",350079000,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","OperatingRevenue",1294521000,"USD","2024-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","OtherNonOperatingIncomeExpenses",1309000,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","OtherNonOperatingIncomeExpenses",3484000,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","OtherNonOperatingIncomeExpenses",434000,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","OtherNonOperatingIncomeExpenses",562000,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","OtherNonOperatingIncomeExpenses",682000,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","OtherNonOperatingIncomeExpenses",5162000,"USD","2024-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","PretaxIncome",60507000,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","PretaxIncome",27878000,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","PretaxIncome",18806000,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","PretaxIncome",12804000,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","PretaxIncome",18802000,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","PretaxIncome",78290000,"USD","2024-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","ReconciledCostOfRevenue",217762000,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","ReconciledCostOfRevenue",179395000,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","ReconciledCostOfRevenue",171357000,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","ReconciledCostOfRevenue",182455000,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","ReconciledCostOfRevenue",202270000,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","ReconciledCostOfRevenue",735477000,"USD","2024-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","SellingGeneralAndAdministration",62964000,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","SellingGeneralAndAdministration",56484000,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","SellingGeneralAndAdministration",53735000,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","SellingGeneralAndAdministration",58467000,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","SellingGeneralAndAdministration",59388000,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","SellingGeneralAndAdministration",228074000,"USD","2024-09-30","TTM"
"FI","INCOME STATEMENT","DIOD","SpecialIncomeCharges",-2566000,"USD","2023-09-30","3M"
"FI","INCOME STATEMENT","DIOD","SpecialIncomeCharges",3028000,"USD","2023-12-31","3M"
"FI","INCOME STATEMENT","DIOD","SpecialIncomeCharges",4872000,"USD","2024-03-31","3M"
"FI","INCOME STATEMENT","DIOD","SpecialIncomeCharges",-8168000,"USD","2024-06-30","3M"
"FI","INCOME STATEMENT","DIOD","SpecialIncomeCharges",782000,"USD","2024-09-30","3M"
"FI","INCOME STATEMENT","DIOD","SpecialIncomeCharges",514000,"USD","2024-09-30","TTM"
"FI","BALANCE SHEET","DIOD","AccountsPayable",161079000,"USD","2023-09-30","3M"
"FI","BALANCE SHEET","DIOD","AccountsPayable",158261000,"USD","2023-12-31","3M"
"FI","BALANCE SHEET","DIOD","AccountsPayable",149228000,"USD","2024-03-31","3M"
"FI","BALANCE SHEET","DIOD","AccountsPayable",156687000,"USD","2024-06-30","3M"
"FI","BALANCE SHEET","DIOD","AccountsPayable",150247000,"USD","2024-09-30","3M"
"FI","BALANCE SHEET","DIOD","AdditionalPaidInCapital",502482000,"USD","2023-09-30","3M"
"FI","BALANCE SHEET","DIOD","AdditionalPaidInCapital",509861000,"USD","2023-12-31","3M"
"FI","BALANCE SHEET","DIOD","AdditionalPaidInCapital",509401000,"USD","2024-03-31","3M"
"FI","BALANCE SHEET","DIOD","AdditionalPaidInCapital",513309000,"USD","2024-06-30","3M"
"FI","BALANCE SHEET","DIOD","AdditionalPaidInCapital",517129000,"USD","2024-09-30","3M"
"FI","BALANCE SHEET","DIOD","AllowanceForDoubtfulAccountsReceivable",-4686000,"USD","2023-09-30","3M"
"FI","BALANCE SHEET","DIOD","AllowanceForDoubtfulAccountsReceivable",-5641000,"USD","2023-12-31","3M"
"FI","BALANCE SHEET","DIOD","AllowanceForDoubtfulAccountsReceivable",-8254000,"USD","2024-03-31","3M"
"FI","BALANCE SHEET","DIOD","AllowanceForDoubtfulAccountsReceivable",-12133000,"USD","2024-06-30","3M"
"FI","BALANCE SHEET","DIOD","AllowanceForDoubtfulAccountsReceivable",-10461000,"USD","2024-09-30","3M"
"FI","BALANCE SHEET","DIOD","CapitalStock",36817000,"USD","2023-09-30","3M"
"FI","BALANCE SHEET","DIOD","CapitalStock",36819000,"USD","2023-12-31","3M"
"FI","BALANCE SHEET","DIOD","CapitalStock",36936000,"USD","2024-03-31","3M"
"FI","BALANCE SHEET","DIOD","CapitalStock",36958000,"USD","2024-06-30","3M"
"FI","BALANCE SHEET","DIOD","CapitalStock",37082000,"USD","2024-09-30","3M"
"FI","BALANCE SHEET","DIOD","CashAndCashEquivalents",295045000,"USD","2023-09-30","3M"
"FI","BALANCE SHEET","DIOD","CashAndCashEquivalents",315457000,"USD","2023-12-31","3M"
"FI","BALANCE SHEET","DIOD","CashAndCashEquivalents",266202000,"USD","2024-03-31","3M"
"FI","BALANCE SHEET","DIOD","CashAndCashEquivalents",264709000,"USD","2024-06-30","3M"
"FI","BALANCE SHEET","DIOD","CashAndCashEquivalents",311864000,"USD","2024-09-30","3M"
"FI","BALANCE SHEET","DIOD","ConstructionInProgress",134333000,"USD","2023-12-31","3M"
"FI","BALANCE SHEET","DIOD","CurrentAccruedExpenses",193383000,"USD","2023-09-30","3M"
"FI","BALANCE SHEET","DIOD","CurrentAccruedExpenses",103427000,"USD","2023-12-31","3M"
"FI","BALANCE SHEET","DIOD","CurrentAccruedExpenses",164570000,"USD","2024-03-31","3M"
"FI","BALANCE SHEET","DIOD","CurrentAccruedExpenses",167436000,"USD","2024-06-30","3M"
"FI","BALANCE SHEET","DIOD","CurrentAccruedExpenses",161880000,"USD","2024-09-30","3M"
"FI","BALANCE SHEET","DIOD","CurrentAssets",1182582000,"USD","2023-09-30","3M"
