"dtype","param","subjid","fidtc","afidtc","aval"
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","QLYS_2024-09-30 00:00:00",0.40773534944540074
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PUODY_2020-12-31 00:00:00",0.8181634233063051
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PUODY_2021-12-31 00:00:00",0.8447758691336231
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PUODY_2022-12-31 00:00:00",0.8427859892189354
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PUODY_2023-12-31 00:00:00",0.8494641294119322
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PUODY_2024-09-30 00:00:00",0.3434229764781726
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PTAUY_2020-06-30 00:00:00",0.7364426868532216
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PTAUY_2021-06-30 00:00:00",0.7391368808920192
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PTAUY_2022-06-30 00:00:00",0.7263640590275336
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PTAUY_2023-06-30 00:00:00",0.7286190098155318
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PTAUY_2023-12-31 00:00:00",0.25114834843278494
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","POOL_2020-12-31 00:00:00",0.6419678615700624
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","POOL_2021-12-31 00:00:00",0.7070171892003918
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","POOL_2022-12-31 00:00:00",0.7075041661168525
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","POOL_2023-12-31 00:00:00",0.727025410865814
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","POOL_2024-09-30 00:00:00",0.28198172314211745
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PLZL.ME_2020-12-31 00:00:00",0.8304616417155704
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PLZL.ME_2021-12-31 00:00:00",0.8619196297465092
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PLZL.ME_2022-06-30 00:00:00",0.39398871169280747
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PLZL.ME_2022-12-31 00:00:00",0.8711525395438092
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PLZL.ME_2023-12-31 00:00:00",0.5494942951175277
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PII_2020-12-31 00:00:00",0.6858243300734774
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PII_2021-12-31 00:00:00",0.68091980067943
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PII_2022-12-31 00:00:00",0.6440248510254739
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PII_2023-12-31 00:00:00",0.6669517608920486
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PII_2024-09-30 00:00:00",0.20086068752875016
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PGPHF_2020-12-31 00:00:00",0.8448047557594327
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PGPHF_2021-12-31 00:00:00",0.8401829618099259
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PGPHF_2022-12-31 00:00:00",0.8308671570461059
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PGPHF_2023-12-31 00:00:00",0.8053284036351165
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PG_2021-06-30 00:00:00",0.7750145394096061
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PG_2022-06-30 00:00:00",0.7631623181241032
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PG_2023-06-30 00:00:00",0.7573236704952531
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PG_2024-06-30 00:00:00",0.7727612051407623
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PG_2024-09-30 00:00:00",0.39866454007454655
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PEP_2020-12-31 00:00:00",0.7536481767989837
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PEP_2021-12-31 00:00:00",0.7715939847294898
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PEP_2022-12-31 00:00:00",0.7783672520523001
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PEP_2023-12-31 00:00:00",0.7925822365964458
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PEP_2024-09-30 00:00:00",0.3423786096009061
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PAYX_2021-05-31 00:00:00",0.8007453376501494
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PAYX_2022-05-31 00:00:00",0.6024124590281498
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PAYX_2023-05-31 00:00:00",0.6742693388960149
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PAYX_2024-05-31 00:00:00",0.8217839029781325
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PAYX_2024-11-30 00:00:00",0.3035510065821466
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PAA_2020-12-31 00:00:00",0.6573318280972663
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PAA_2021-12-31 00:00:00",0.635614231169155
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PAA_2022-12-31 00:00:00",0.5592268914981401
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PAA_2023-12-31 00:00:00",0.6006121940216539
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","PAA_2024-09-30 00:00:00",0.1897512811342555
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","ORCL_2021-05-31 00:00:00",0.704076797251946
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","ORCL_2022-05-31 00:00:00",0.6194021858492046
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","ORCL_2023-05-31 00:00:00",0.6086812941980152
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","ORCL_2024-05-31 00:00:00",0.6831114053424501
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","ORCL_2024-11-30 00:00:00",0.4117825264474451
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","OLTH.AT_2020-12-31 00:00:00",0.8692299953054973
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","OLTH.AT_2021-12-31 00:00:00",0.8685706015740136
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","OLTH.AT_2022-12-31 00:00:00",0.8619633320229682
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","OLTH.AT_2023-12-31 00:00:00",0.8686923384581112
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","OLCLY_2021-03-31 00:00:00",0.7584705844556712
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","OLCLY_2022-03-31 00:00:00",0.7972552681944111
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","OLCLY_2023-03-31 00:00:00",0.8380085028832629
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","OLCLY_2024-03-31 00:00:00",0.8584129667544504
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NVZMY_2020-12-31 00:00:00",0.8944503058129669
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NVZMY_2021-12-31 00:00:00",0.8932343057993261
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NVZMY_2022-12-31 00:00:00",0.9059468271446554
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NVZMY_2023-12-31 00:00:00",0.8991745513400287
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NVS_2020-12-31 00:00:00",0.828839458986877
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NVS_2021-12-31 00:00:00",0.8800319401343689
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NVS_2022-12-31 00:00:00",0.8459571116010426
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NVS_2023-12-31 00:00:00",0.8595222102998406
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NVS_2024-09-30 00:00:00",0.37846972254201133
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NVO_2020-12-31 00:00:00",0.7221469143269085
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NVO_2021-12-31 00:00:00",0.7391738946836165
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NVO_2022-12-31 00:00:00",0.7194709263773471
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NVO_2023-12-31 00:00:00",0.7078781762686882
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NVO_2024-09-30 00:00:00",0.29325818241282825
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NVDA_2021-01-31 00:00:00",0.6726078071966196
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NVDA_2022-01-31 00:00:00",0.837567712611436
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NVDA_2023-01-31 00:00:00",0.8147335865653277
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NVDA_2024-01-31 00:00:00",0.8703530945176158
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NVDA_2024-10-31 00:00:00",0.4243448026067725
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NTRS_2020-12-31 00:00:00",0.5118259397022213
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NTRS_2021-12-31 00:00:00",0.509646113852126
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NTRS_2022-12-31 00:00:00",0.5428730953151417
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NTRS_2023-12-31 00:00:00",0.5588380321737683
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NTRS_2024-09-30 00:00:00",0.11363348378835986
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NSC_2020-12-31 00:00:00",0.7987660529804075
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NSC_2021-12-31 00:00:00",0.8035280492695408
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NSC_2022-12-31 00:00:00",0.7972563294386866
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NSC_2023-12-31 00:00:00",0.7795113426266796
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NSC_2024-09-30 00:00:00",0.38301528750289165
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NPSNY_2021-03-31 00:00:00",0.7602652903723647
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NPSNY_2022-03-31 00:00:00",0.7233718657452892
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NPSNY_2023-03-31 00:00:00",0.7227787354989521
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NPSNY_2024-03-31 00:00:00",0.7575336231877845
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NOW_2020-12-31 00:00:00",0.8238099482119112
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NOW_2021-12-31 00:00:00",0.8454667840495683
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","NOW_2022-12-31 00:00:00",0.8493363218059075
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","ZTS_2021-12-31 00:00:00",0.8665616853256267
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","ZTS_2022-12-31 00:00:00",0.8595580631131704
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","ZTS_2023-12-31 00:00:00",0.8731979154444114
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","ZTS_2024-09-30 00:00:00",0.4068907503712617
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","MSFT_2021-06-30 00:00:00",0.9518358101275051
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","XPEL_2020-12-31 00:00:00",0.7132041069149422
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","XPEL_2021-12-31 00:00:00",0.780314658681932
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","XPEL_2022-12-31 00:00:00",0.7803814714182821
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","XPEL_2023-12-31 00:00:00",0.8004981319443634
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","XPEL_2024-09-30 00:00:00",0.3195307283887177
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","MSFT_2023-06-30 00:00:00",0.9796021103380613
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","MSFT_2024-09-30 00:00:00",0.44879030810712434
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WYNN_2020-12-31 00:00:00",0.5458302282938111
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WYNN_2021-12-31 00:00:00",0.5912383438659067
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WYNN_2022-12-31 00:00:00",0.5772945755323952
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WYNN_2023-12-31 00:00:00",0.659107419391496
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WYNN_2024-09-30 00:00:00",0.3251236332920639
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","MSFT_2022-06-30 00:00:00",0.9772424009260176
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WU_2020-12-31 00:00:00",0.6057696829658143
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WU_2021-12-31 00:00:00",0.7045942600060182
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WU_2022-12-31 00:00:00",0.6811220944475606
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WU_2023-12-31 00:00:00",0.6456553758295871
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WU_2024-09-30 00:00:00",0.3296181730907529
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WST_2020-12-31 00:00:00",0.8889030240210122
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WST_2021-12-31 00:00:00",0.8924034102520447
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WST_2022-12-31 00:00:00",0.8812816215286945
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WST_2023-12-31 00:00:00",0.8769114896547869
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WST_2024-09-30 00:00:00",0.35734701828314347
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WNS_2021-03-31 00:00:00",0.8883726690887216
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WNS_2022-03-31 00:00:00",0.8708540484832977
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WNS_2023-03-31 00:00:00",0.9011813783346162
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WNS_2024-03-31 00:00:00",0.8844972604717316
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WNS_2024-09-30 00:00:00",0.311614657942339
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WMT_2021-01-31 00:00:00",0.6254066889315848
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WMT_2022-01-31 00:00:00",0.6136610778040826
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WMT_2023-01-31 00:00:00",0.585416743554169
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WMT_2024-01-31 00:00:00",0.5917651051163647
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WMT_2024-10-31 00:00:00",0.21697434100814758
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WMMVY_2020-12-31 00:00:00",0.6868422710159063
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WMMVY_2021-12-31 00:00:00",0.7031603957621255
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WMMVY_2022-12-31 00:00:00",0.6940181207154164
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WMMVY_2023-12-31 00:00:00",0.6814671791025392
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WMMVY_2024-09-30 00:00:00",0.23971361058610788
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","MSFT_2023-06-30 00:00:00",0.9796021103380618
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","MSFT_2024-06-30 00:00:00",1.0000000000000007
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WFAFF_2021-06-30 00:00:00",0.5613377762737687
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WFAFF_2022-06-30 00:00:00",0.533263628989634
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WFAFF_2023-06-30 00:00:00",0.48483924775635
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WFAFF_2024-06-30 00:00:00",0.49428788658534273
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WEX_2020-12-31 00:00:00",0.7320063106256012
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WEX_2021-12-31 00:00:00",0.7136890114286732
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WEX_2022-12-31 00:00:00",0.7003052409132268
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WEX_2023-12-31 00:00:00",0.6213193087046723
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WEX_2024-09-30 00:00:00",0.11879333910913445
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WES_2020-12-31 00:00:00",0.6885027995409417
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WES_2021-12-31 00:00:00",0.7070188810250199
