"domain","ficat","subjid","fitest","fiorres","fiorresu","fidtc","fiperiod","fistresn","afidtc","chg"
"MO","BALANCE SHEET","DIOD","LongTermDebt",16979000,"USD","2023-12-31 00:00:00","12M",0.010217609383904452,"2023-12-31_2022-12-31",-0.8848647182477792
"MO","BALANCE SHEET","MSFT","LongTermDebt",50074000000,"USD","2021-06-30 00:00:00","12M",0.29790347912997955,"",""
"MO","BALANCE SHEET","MSFT","LongTermDebt",47032000000,"USD","2022-06-30 00:00:00","12M",0.23721188278609975,"2022-06-30_2021-06-30",-0.06075008986699684
"MO","BALANCE SHEET","MSFT","LongTermDebt",41990000000,"USD","2023-06-30 00:00:00","12M",0.19814548285869335,"2023-06-30_2022-06-30",-0.10720360605545161
"MO","BALANCE SHEET","MSFT","LongTermDebt",42688000000,"USD","2024-06-30 00:00:00","12M",0.17415001509452435,"2024-06-30_2023-06-30",0.01662300547749464
"MO","BALANCE SHEET","DIOD","LongTermDebtAndCapitalLeaseObligation",315244000,"USD","2020-12-31 00:00:00","12M",0.25645961040176046,"",""
"MO","BALANCE SHEET","DIOD","LongTermDebtAndCapitalLeaseObligation",287888000,"USD","2021-12-31 00:00:00","12M",0.15948042336366486,"2021-12-31_2020-12-31",-0.0867772265292916
"MO","BALANCE SHEET","DIOD","LongTermDebtAndCapitalLeaseObligation",168281000,"USD","2022-12-31 00:00:00","12M",0.08411610632916454,"2022-12-31_2021-12-31",-0.41546365253154005
"MO","BALANCE SHEET","DIOD","LongTermDebtAndCapitalLeaseObligation",44362000,"USD","2023-12-31 00:00:00","12M",0.026696129777299564,"2023-12-31_2022-12-31",-0.7363814096659753
"MO","BALANCE SHEET","MSFT","LongTermDebtAndCapitalLeaseObligation",59703000000,"USD","2021-06-30 00:00:00","12M",0.35518894864594736,"",""
"MO","BALANCE SHEET","MSFT","LongTermDebtAndCapitalLeaseObligation",58521000000,"USD","2022-06-30 00:00:00","12M",0.295158117718263,"2022-06-30_2021-06-30",-0.019798000100497464
"MO","BALANCE SHEET","MSFT","LongTermDebtAndCapitalLeaseObligation",54718000000,"USD","2023-06-30 00:00:00","12M",0.2582073000967369,"2023-06-30_2022-06-30",-0.06498521898122042
"MO","BALANCE SHEET","MSFT","LongTermDebtAndCapitalLeaseObligation",58185000000,"USD","2024-06-30 00:00:00","12M",0.2373715945529165,"2024-06-30_2023-06-30",0.06336123396322965
"MO","BALANCE SHEET","MSFT","LongTermEquityInvestment",5984000000,"USD","2021-06-30 00:00:00","12M",0.035600399790585886,"",""
"MO","BALANCE SHEET","MSFT","LongTermEquityInvestment",6891000000,"USD","2022-06-30 00:00:00","12M",0.03475563625359358,"2022-06-30_2021-06-30",0.15157085561497327
"MO","BALANCE SHEET","MSFT","LongTermEquityInvestment",9879000000,"USD","2023-06-30 00:00:00","12M",0.046617747681853575,"2023-06-30_2022-06-30",0.43360905528950805
"MO","BALANCE SHEET","MSFT","LongTermEquityInvestment",14600000000,"USD","2024-06-30 00:00:00","12M",0.05956217720155678,"2024-06-30_2023-06-30",0.47788237675878126
"MO","BALANCE SHEET","DIOD","MachineryFurnitureEquipment",942405000,"USD","2020-12-31 00:00:00","12M",0.7666722257701053,"",""
"MO","BALANCE SHEET","DIOD","MachineryFurnitureEquipment",962597000,"USD","2021-12-31 00:00:00","12M",0.5332468775655592,"2021-12-31_2020-12-31",0.021426032332171413
"MO","BALANCE SHEET","DIOD","MachineryFurnitureEquipment",1137737000,"USD","2022-12-31 00:00:00","12M",0.5687035759629707,"2022-12-31_2021-12-31",0.18194530005807208
"MO","BALANCE SHEET","DIOD","MachineryFurnitureEquipment",1201400000,"USD","2023-12-31 00:00:00","12M",0.7229775554404151,"2023-12-31_2022-12-31",0.05595581404138215
"MO","BALANCE SHEET","MSFT","MachineryFurnitureEquipment",56594000000,"USD","2021-06-30 00:00:00","12M",0.3366926847841607,"",""
"MO","BALANCE SHEET","MSFT","MachineryFurnitureEquipment",66491000000,"USD","2022-06-30 00:00:00","12M",0.3353558279114339,"2022-06-30_2021-06-30",0.1748771954624165
"MO","BALANCE SHEET","MSFT","MachineryFurnitureEquipment",81207000000,"USD","2023-06-30 00:00:00","12M",0.383205530519312,"2023-06-30_2022-06-30",0.22132318659668226
"MO","BALANCE SHEET","MSFT","MachineryFurnitureEquipment",100312000000,"USD","2024-06-30 00:00:00","12M",0.4092329533864769,"2024-06-30_2023-06-30",0.23526296994101495
"MO","BALANCE SHEET","DIOD","MinorityInterest",52303000,"USD","2020-12-31 00:00:00","12M",0.042549920070939586,"",""
"MO","BALANCE SHEET","DIOD","MinorityInterest",65482000,"USD","2021-12-31 00:00:00","12M",0.03627486064962591,"2021-12-31_2020-12-31",0.25197407414488654
"MO","BALANCE SHEET","DIOD","MinorityInterest",69274000,"USD","2022-12-31 00:00:00","12M",0.03462695818212718,"2022-12-31_2021-12-31",0.05790904370666748
"MO","BALANCE SHEET","DIOD","MinorityInterest",68936000,"USD","2023-12-31 00:00:00","12M",0.04148425234046983,"2023-12-31_2022-12-31",-0.0048791754482201116
"MO","BALANCE SHEET","DIOD","NetDebt",182537000,"USD","2020-12-31 00:00:00","12M",0.14849883868973288,"",""
"MO","BALANCE SHEET","MSFT","NetDebt",43922000000,"USD","2021-06-30 00:00:00","12M",0.2613036028746847,"",""
"MO","BALANCE SHEET","MSFT","NetDebt",35850000000,"USD","2022-06-30 00:00:00","12M",0.18081404145861704,"2022-06-30_2021-06-30",-0.1837803378716816
"MO","BALANCE SHEET","MSFT","NetDebt",12533000000,"USD","2023-06-30 00:00:00","12M",0.05914163697708987,"2023-06-30_2022-06-30",-0.6504044630404463
"MO","BALANCE SHEET","MSFT","NetDebt",33315000000,"USD","2024-06-30 00:00:00","12M",0.13591191325136054,"2024-06-30_2023-06-30",1.6581823984680444
"MO","BALANCE SHEET","DIOD","NetPPE",530815000,"USD","2020-12-31 00:00:00","12M",0.4318325109927881,"",""
"MO","BALANCE SHEET","DIOD","NetPPE",582079000,"USD","2021-12-31 00:00:00","12M",0.32245250010802357,"2021-12-31_2020-12-31",0.09657601989393669
"MO","BALANCE SHEET","DIOD","NetPPE",736730000,"USD","2022-12-31 00:00:00","12M",0.36825820512051505,"2022-12-31_2021-12-31",0.265687303613427
"MO","BALANCE SHEET","DIOD","NetPPE",746169000,"USD","2023-12-31 00:00:00","12M",0.4490289991388539,"2023-12-31_2022-12-31",0.01281202068600437
"MO","BALANCE SHEET","MSFT","NetPPE",70803000000,"USD","2021-06-30 00:00:00","12M",0.42122578649278947,"",""
"MO","BALANCE SHEET","MSFT","NetPPE",87546000000,"USD","2022-06-30 00:00:00","12M",0.4415494023301558,"2022-06-30_2021-06-30",0.2364730308037795
"MO","BALANCE SHEET","MSFT","NetPPE",109987000000,"USD","2023-06-30 00:00:00","12M",0.5190146992898096,"2023-06-30_2022-06-30",0.2563338130811231
"MO","BALANCE SHEET","MSFT","NetPPE",154552000000,"USD","2024-06-30 00:00:00","12M",0.6305105212914386,"2024-06-30_2023-06-30",0.40518424904761474
"MO","BALANCE SHEET","DIOD","NetTangibleAssets",694898000,"USD","2020-12-31 00:00:00","12M",0.565318516288851,"",""
"MO","BALANCE SHEET","DIOD","NetTangibleAssets",992802000,"USD","2021-12-31 00:00:00","12M",0.5499794478279512,"2021-12-31_2020-12-31",0.4287017663023926
"MO","BALANCE SHEET","DIOD","NetTangibleAssets",1289751000,"USD","2022-12-31 00:00:00","12M",0.6446885403233062,"2022-12-31_2021-12-31",0.2991019357334091
"MO","BALANCE SHEET","DIOD","NetTangibleAssets",1530246000,"USD","2023-12-31 00:00:00","12M",0.9208702449662672,"2023-12-31_2022-12-31",0.18646622487596443
"MO","BALANCE SHEET","MSFT","NetTangibleAssets",84477000000,"USD","2021-06-30 00:00:00","12M",0.502576031602494,"",""
"MO","BALANCE SHEET","MSFT","NetTangibleAssets",87720000000,"USD","2022-06-30 00:00:00","12M",0.44242699349372067,"2022-06-30_2021-06-30",0.03838914734188004
"MO","BALANCE SHEET","MSFT","NetTangibleAssets",128971000000,"USD","2023-06-30 00:00:00","12M",0.6085977868485006,"2023-06-30_2022-06-30",0.47025763793889647
"MO","BALANCE SHEET","MSFT","NetTangibleAssets",121660000000,"USD","2024-06-30 00:00:00","12M",0.49632427933845186,"2024-06-30_2023-06-30",-0.05668716223026882
"MO","BALANCE SHEET","DIOD","NonCurrentDeferredAssets",57841000,"USD","2020-12-31 00:00:00","12M",0.04705523443823904,"",""
"MO","BALANCE SHEET","DIOD","NonCurrentDeferredAssets",21256000,"USD","2021-12-31 00:00:00","12M",0.01177512046010275,"2021-12-31_2020-12-31",-0.6325098113794713
"MO","BALANCE SHEET","DIOD","NonCurrentDeferredAssets",35308000,"USD","2022-12-31 00:00:00","12M",0.017648881824270962,"2022-12-31_2021-12-31",0.6610839292435077
"MO","BALANCE SHEET","DIOD","NonCurrentDeferredAssets",51620000,"USD","2023-12-31 00:00:00","12M",0.031063843359276037,"2023-12-31_2022-12-31",0.4619916166307919
"MO","BALANCE SHEET","DIOD","NonCurrentDeferredLiabilities",61355000,"USD","2020-12-31 00:00:00","12M",0.04991396948458976,"",""
"MO","BALANCE SHEET","DIOD","NonCurrentDeferredLiabilities",66448000,"USD","2021-12-31 00:00:00","12M",0.03680999267655756,"2021-12-31_2020-12-31",0.08300871974574199
"MO","BALANCE SHEET","DIOD","NonCurrentDeferredLiabilities",38879000,"USD","2022-12-31 00:00:00","12M",0.01943386417938798,"2022-12-31_2021-12-31",-0.41489585841560317
"MO","BALANCE SHEET","DIOD","NonCurrentDeferredLiabilities",41157000,"USD","2023-12-31 00:00:00","12M",0.02476742737577923,"2023-12-31_2022-12-31",0.05859204197638828
"MO","BALANCE SHEET","MSFT","NonCurrentDeferredLiabilities",2814000000,"USD","2021-06-30 00:00:00","12M",0.016741230783875113,"",""
"MO","BALANCE SHEET","MSFT","NonCurrentDeferredLiabilities",3100000000,"USD","2022-06-30 00:00:00","12M",0.015635244868109143,"2022-06-30_2021-06-30",0.10163468372423597
"MO","BALANCE SHEET","MSFT","NonCurrentDeferredLiabilities",3345000000,"USD","2023-06-30 00:00:00","12M",0.015784630630205507,"2023-06-30_2022-06-30",0.07903225806451612
"MO","BALANCE SHEET","MSFT","NonCurrentDeferredLiabilities",5220000000,"USD","2024-06-30 00:00:00","12M",0.021295518150145642,"2024-06-30_2023-06-30",0.5605381165919282
"MO","BALANCE SHEET","MSFT","NonCurrentDeferredRevenue",2616000000,"USD","2021-06-30 00:00:00","12M",0.01556327637903955,"",""
"MO","BALANCE SHEET","MSFT","NonCurrentDeferredRevenue",2870000000,"USD","2022-06-30 00:00:00","12M",0.014475210571442982,"2022-06-30_2021-06-30",0.09709480122324159
"MO","BALANCE SHEET","MSFT","NonCurrentDeferredRevenue",2912000000,"USD","2023-06-30 00:00:00","12M",0.013741358563575019,"2023-06-30_2022-06-30",0.014634146341463415
"MO","BALANCE SHEET","MSFT","NonCurrentDeferredRevenue",2602000000,"USD","2024-06-30 00:00:00","12M",0.01061512226564731,"2024-06-30_2023-06-30",-0.10645604395604395
"MO","BALANCE SHEET","DIOD","NonCurrentDeferredTaxesAssets",57841000,"USD","2020-12-31 00:00:00","12M",0.04705523443823904,"",""
"MO","BALANCE SHEET","DIOD","NonCurrentDeferredTaxesAssets",21256000,"USD","2021-12-31 00:00:00","12M",0.01177512046010275,"2021-12-31_2020-12-31",-0.6325098113794713
"MO","BALANCE SHEET","DIOD","NonCurrentDeferredTaxesAssets",35308000,"USD","2022-12-31 00:00:00","12M",0.017648881824270962,"2022-12-31_2021-12-31",0.6610839292435077
"MO","BALANCE SHEET","DIOD","NonCurrentDeferredTaxesAssets",51620000,"USD","2023-12-31 00:00:00","12M",0.031063843359276037,"2023-12-31_2022-12-31",0.4619916166307919
"MO","BALANCE SHEET","DIOD","NonCurrentDeferredTaxesLiabilities",34598000,"USD","2020-12-31 00:00:00","12M",0.02814641864930057,"",""
"MO","BALANCE SHEET","DIOD","NonCurrentDeferredTaxesLiabilities",32230000,"USD","2021-12-31 00:00:00","12M",0.01785435323810273,"2021-12-31_2020-12-31",-0.06844326261633621
"MO","BALANCE SHEET","DIOD","NonCurrentDeferredTaxesLiabilities",12903000,"USD","2022-12-31 00:00:00","12M",0.00644962960741385,"2022-12-31_2021-12-31",-0.5996587030716723
"MO","BALANCE SHEET","DIOD","NonCurrentDeferredTaxesLiabilities",13662000,"USD","2023-12-31 00:00:00","12M",0.008221507709694483,"2023-12-31_2022-12-31",0.058823529411764705
"MO","BALANCE SHEET","MSFT","NonCurrentDeferredTaxesLiabilities",198000000,"USD","2021-06-30 00:00:00","12M",0.0011779544048355624,"",""
"MO","BALANCE SHEET","MSFT","NonCurrentDeferredTaxesLiabilities",230000000,"USD","2022-06-30 00:00:00","12M",0.0011600342966661622,"2022-06-30_2021-06-30",0.16161616161616163
"MO","BALANCE SHEET","MSFT","NonCurrentDeferredTaxesLiabilities",433000000,"USD","2023-06-30 00:00:00","12M",0.0020432720666304885,"2023-06-30_2022-06-30",0.8826086956521739
"MO","BALANCE SHEET","MSFT","NonCurrentDeferredTaxesLiabilities",2618000000,"USD","2024-06-30 00:00:00","12M",0.010680395884498331,"2024-06-30_2023-06-30",5.046189376443418
"MO","BALANCE SHEET","DIOD","OrdinarySharesNumber",44276194,"USD","2020-12-31 00:00:00","12M",0.03601989399738858,"",""
"MO","BALANCE SHEET","DIOD","OrdinarySharesNumber",45017774,"USD","2021-12-31 00:00:00","12M",0.024938356779059166,"2021-12-31_2020-12-31",0.016748955431896428
"MO","BALANCE SHEET","DIOD","OrdinarySharesNumber",45469722,"USD","2022-12-31 00:00:00","12M",0.02272826980175749,"2022-12-31_2021-12-31",0.010039323579171196
"MO","BALANCE SHEET","DIOD","OrdinarySharesNumber",45938382,"USD","2023-12-31 00:00:00","12M",0.027644763708380198,"2023-12-31_2022-12-31",0.010307078631358248
"MO","BALANCE SHEET","MSFT","OrdinarySharesNumber",7519000000,"USD","2021-06-30 00:00:00","12M",0.044732521060396935,"",""
"MO","BALANCE SHEET","MSFT","OrdinarySharesNumber",7464000000,"USD","2022-06-30 00:00:00","12M",0.03764563474050537,"2022-06-30_2021-06-30",-0.007314802500332491
"MO","BALANCE SHEET","MSFT","OrdinarySharesNumber",7432000000,"USD","2023-06-30 00:00:00","12M",0.03507066512516811,"2023-06-30_2022-06-30",-0.004287245444801715
"MO","BALANCE SHEET","MSFT","OrdinarySharesNumber",7434000000,"USD","2024-06-30 00:00:00","12M",0.03032775515865569,"2024-06-30_2023-06-30",0.00026910656620021526
"MO","BALANCE SHEET","DIOD","OtherCurrentAssets",70193000,"USD","2020-12-31 00:00:00","12M",0.05710392404908824,"",""
"MO","BALANCE SHEET","DIOD","OtherCurrentAssets",107194000,"USD","2021-12-31 00:00:00","12M",0.05938192804856295,"2021-12-31_2020-12-31",0.527132335133133
"MO","BALANCE SHEET","DIOD","OtherCurrentAssets",83999000,"USD","2022-12-31 00:00:00","12M",0.04198732367613392,"2022-12-31_2021-12-31",-0.2163833796667724
"MO","BALANCE SHEET","DIOD","OtherCurrentAssets",97024000,"USD","2023-12-31 00:00:00","12M",0.05838702708427738,"2023-12-31_2022-12-31",0.15506136977821164
"MO","BALANCE SHEET","MSFT","OtherCurrentAssets",13393000000,"USD","2021-06-30 00:00:00","12M",0.07967850173718528,"",""
"MO","BALANCE SHEET","MSFT","OtherCurrentAssets",16924000000,"USD","2022-06-30 00:00:00","12M",0.08535834972512231,"2022-06-30_2021-06-30",0.2636451877846636
"MO","BALANCE SHEET","MSFT","OtherCurrentAssets",21807000000,"USD","2023-06-30 00:00:00","12M",0.10290446641342048,"2023-06-30_2022-06-30",0.2885251713542898
"MO","BALANCE SHEET","MSFT","OtherCurrentAssets",26021000000,"USD","2024-06-30 00:00:00","12M",0.1061553022576513,"2024-06-30_2023-06-30",0.1932407025267116
"MO","BALANCE SHEET","DIOD","OtherCurrentBorrowings",21860000,"USD","2020-12-31 00:00:00","12M",0.01778370748811233,"",""
