"domain","ficat","subjid","fitest","fiorres","fiorresu","fidtc","fiperiod","fistresn","afidtc","chg"
"FI","CASH FLOWS","DIOD","NetShortTermDebtIssuance",5115000,"USD","2024-09-30","TTM",0.003951268461461807,"",""
"FI","CASH FLOWS","DIOD","PurchaseOfInvestment",-1972000,"USD","2023-09-30","3M",-0.004873383467565557,"",""
"FI","CASH FLOWS","DIOD","PurchaseOfInvestment",-7258000,"USD","2023-12-31","3M",-0.022491547851093432,"",""
"FI","CASH FLOWS","DIOD","PurchaseOfInvestment",-1483000,"USD","2024-03-31","3M",-0.004911051355754838,"",""
"FI","CASH FLOWS","DIOD","PurchaseOfInvestment",-631000,"USD","2024-06-30","3M",-0.0019732871336049862,"",""
"FI","CASH FLOWS","DIOD","PurchaseOfInvestment",-10844000,"USD","2024-09-30","3M",-0.030975865447513275,"2024-09-30_2023-09-30",4.498985801217039
"FI","CASH FLOWS","DIOD","PurchaseOfInvestment",-20216000,"USD","2024-09-30","TTM",-0.015616587139181211,"",""
"FI","CASH FLOWS","DIOD","PurchaseOfPPE",-38483000,"USD","2023-09-30","3M",-0.09510264502146315,"",""
"FI","CASH FLOWS","DIOD","PurchaseOfPPE",-27297000,"USD","2023-12-31","3M",-0.08458966405225922,"",""
"FI","CASH FLOWS","DIOD","PurchaseOfPPE",-20381000,"USD","2024-03-31","3M",-0.06749301259719444,"",""
"FI","CASH FLOWS","DIOD","PurchaseOfPPE",-17947000,"USD","2024-06-30","3M",-0.05612453912331012,"",""
"FI","CASH FLOWS","DIOD","PurchaseOfPPE",-15000000,"USD","2024-09-30","3M",-0.042847471570702615,"2024-09-30_2023-09-30",-0.6102174986357612
"FI","CASH FLOWS","DIOD","PurchaseOfPPE",-80625000,"USD","2024-09-30","TTM",-0.062281724282572476,"",""
"FI","CASH FLOWS","DIOD","RepaymentOfDebt",-56684000,"USD","2023-09-30","3M",-0.14008259050481037,"",""
"FI","CASH FLOWS","DIOD","RepaymentOfDebt",-6691000,"USD","2023-12-31","3M",-0.02073449251469636,"",""
"FI","CASH FLOWS","DIOD","RepaymentOfDebt",-3439000,"USD","2024-03-31","3M",-0.011388473103466546,"",""
"FI","CASH FLOWS","DIOD","RepaymentOfDebt",-66508000,"USD","2024-06-30","3M",-0.20798634022472332,"",""
"FI","CASH FLOWS","DIOD","RepaymentOfDebt",-8040000,"USD","2024-09-30","3M",-0.0229662447618966,"2024-09-30_2023-09-30",-0.858161033095759
"FI","CASH FLOWS","DIOD","RepaymentOfDebt",-84678000,"USD","2024-09-30","TTM",-0.06541261207813547,"",""
"FI","CASH FLOWS","DIOD","DeferredTax",366000,"USD","2024-06-30","3M",0.0011445690822494848,"",""
"FI","CASH FLOWS","DIOD","DeferredTax",-355000,"USD","2024-09-30","3M",-0.001014056827173295,"2024-09-30_2023-09-30",-0.8372306281522237
"FI","CASH FLOWS","DIOD","DeferredTax",-11177000,"USD","2024-09-30","TTM",-0.008634081641008528,"",""
"FI","CASH FLOWS","DIOD","Depreciation",31009000,"USD","2023-09-30","3M",0.07663222512461479,"",""
"FI","CASH FLOWS","DIOD","Depreciation",30828000,"USD","2023-12-31","3M",0.09553174940114471,"",""
"FI","CASH FLOWS","DIOD","Depreciation",31031000,"USD","2024-03-31","3M",0.1027611831560542,"",""
"FI","CASH FLOWS","DIOD","Depreciation",29930000,"USD","2024-06-30","3M",0.09359823123422699,"",""
"FI","CASH FLOWS","DIOD","Depreciation",29801000,"USD","2024-09-30","3M",0.08512650001856724,"2024-09-30_2023-09-30",-0.03895643200361185
"FI","CASH FLOWS","DIOD","Depreciation",121590000,"USD","2024-09-30","TTM",0.09392663386688976,"",""
"FI","CASH FLOWS","DIOD","DepreciationAmortizationDepletion",34817000,"USD","2023-09-30","3M",0.08604289664818966,"",""
"FI","CASH FLOWS","DIOD","DepreciationAmortizationDepletion",34634000,"USD","2023-12-31","3M",0.10732602208249793,"",""
"FI","CASH FLOWS","DIOD","DepreciationAmortizationDepletion",34841000,"USD","2024-03-31","3M",0.11537824698978713,"",""
"FI","CASH FLOWS","DIOD","DepreciationAmortizationDepletion",33784000,"USD","2024-06-30","3M",0.10565060621507266,"",""
"FI","CASH FLOWS","DIOD","DepreciationAmortizationDepletion",33634000,"USD","2024-09-30","3M",0.09607545725393411,"2024-09-30_2023-09-30",-0.03397765459402016
"FI","CASH FLOWS","DIOD","DepreciationAmortizationDepletion",136893000,"USD","2024-09-30","TTM",0.10574799481816054,"",""
"FI","CASH FLOWS","DIOD","FinancingCashFlow",-44019000,"USD","2023-09-30","3M",-0.10878370530363501,"",""
"FI","CASH FLOWS","DIOD","FinancingCashFlow",5955000,"USD","2023-12-31","3M",0.01845372932671003,"",""
"FI","CASH FLOWS","DIOD","FinancingCashFlow",3182000,"USD","2024-03-31","3M",0.010537400818618944,"",""
"FI","CASH FLOWS","DIOD","FinancingCashFlow",-20156000,"USD","2024-06-30","3M",-0.06303260770989239,"",""
"FI","CASH FLOWS","DIOD","FinancingCashFlow",1438000,"USD","2024-09-30","3M",0.004107644274578024,"2024-09-30_2023-09-30",-1.0326677116699607
"FI","CASH FLOWS","DIOD","FinancingCashFlow",-9581000,"USD","2024-09-30","TTM",-0.007401193182652116,"",""
"FI","CASH FLOWS","DIOD","InvestingCashFlow",-31880000,"USD","2023-09-30","3M",-0.07878471853244927,"",""
"FI","CASH FLOWS","DIOD","InvestingCashFlow",-28951000,"USD","2023-12-31","3M",-0.08971518349917415,"",""
"FI","CASH FLOWS","DIOD","InvestingCashFlow",-18279000,"USD","2024-03-31","3M",-0.06053210231412184,"",""
"FI","CASH FLOWS","DIOD","InvestingCashFlow",-12561000,"USD","2024-06-30","3M",-0.03928123563425076,"",""
"FI","CASH FLOWS","DIOD","InvestingCashFlow",-18035000,"USD","2024-09-30","3M",-0.05151694331850811,"2024-09-30_2023-09-30",-0.4342848180677541
"FI","CASH FLOWS","DIOD","InvestingCashFlow",-77826000,"USD","2024-09-30","TTM",-0.060119534561432375,"",""
"FI","CASH FLOWS","DIOD","IssuanceOfCapitalStock",0,"USD","2023-06-30","3M","","",""
"FI","CASH FLOWS","DIOD","IssuanceOfCapitalStock",0,"USD","2023-09-30","3M",0,"",""
"FI","CASH FLOWS","DIOD","IssuanceOfCapitalStock",0,"USD","2023-12-31","3M",0,"",""
"FI","CASH FLOWS","DIOD","LongTermDebtIssuance",15011000,"USD","2023-09-30","3M",0.037096531050520576,"",""
"FI","CASH FLOWS","DIOD","LongTermDebtIssuance",0,"USD","2023-12-31","3M",0,"",""
"FI","CASH FLOWS","DIOD","LongTermDebtIssuance",3155000,"USD","2024-03-31","3M",0.010447988555230285,"",""
"FI","CASH FLOWS","DIOD","LongTermDebtIssuance",0,"USD","2024-06-30","3M",0,"",""
"FI","CASH FLOWS","DIOD","LongTermDebtIssuance",3128000,"USD","2024-09-30","3M",0.008935126071543852,"2024-09-30_2023-09-30",-0.7916194790486977
"FI","CASH FLOWS","DIOD","LongTermDebtIssuance",6283000,"USD","2024-09-30","TTM",0.004853532696649958,"",""
"FI","CASH FLOWS","DIOD","LongTermDebtPayments",-47276000,"USD","2023-09-30","3M",-0.11683269615244893,"",""
"FI","CASH FLOWS","DIOD","LongTermDebtPayments",-3492000,"USD","2023-12-31","3M",-0.010821229690826436,"",""
"FI","CASH FLOWS","DIOD","LongTermDebtPayments",-3439000,"USD","2024-03-31","3M",-0.011388473103466546,"",""
"FI","CASH FLOWS","DIOD","LongTermDebtPayments",-261000,"USD","2024-06-30","3M",-0.0008162090996369276,"",""
"FI","CASH FLOWS","DIOD","LongTermDebtPayments",-1854000,"USD","2024-09-30","3M",-0.005295947486138843,"2024-09-30_2023-09-30",-0.9607834842203232
"FI","CASH FLOWS","DIOD","LongTermDebtPayments",-9046000,"USD","2024-09-30","TTM",-0.0069879129036917904,"",""
"FI","CASH FLOWS","DIOD","NetBusinessPurchaseAndSale",0,"USD","2023-06-30","3M","","",""
"FI","CASH FLOWS","DIOD","NetBusinessPurchaseAndSale",0,"USD","2023-09-30","3M",0,"",""
"FI","CASH FLOWS","DIOD","NetBusinessPurchaseAndSale",6289000,"USD","2023-12-31","3M",0.019488749577779914,"",""
"FI","CASH FLOWS","DIOD","NetInvestmentPurchaseAndSale",2337000,"USD","2023-09-30","3M",0.005775404241227539,"",""
"FI","CASH FLOWS","DIOD","NetInvestmentPurchaseAndSale",-7386000,"USD","2023-12-31","3M",-0.022888202318569317,"",""
"FI","CASH FLOWS","DIOD","NetInvestmentPurchaseAndSale",80000,"USD","2024-03-31","3M",0.0002649252248552846,"",""
"FI","CASH FLOWS","DIOD","NetInvestmentPurchaseAndSale",470000,"USD","2024-06-30","3M",0.0014698018269323986,"",""
"FI","CASH FLOWS","DIOD","NetInvestmentPurchaseAndSale",1960000,"USD","2024-09-30","3M",0.005598736285238474,"2024-09-30_2023-09-30",-0.16131792896876337
"FI","CASH FLOWS","DIOD","NetInvestmentPurchaseAndSale",-4876000,"USD","2024-09-30","TTM",-0.003766644187309437,"",""
"FI","CASH FLOWS","DIOD","NetLongTermDebtIssuance",-32276000,"USD","2023-09-30","3M",-0.07976334928962775,"",""
"FI","CASH FLOWS","DIOD","NetLongTermDebtIssuance",-3573000,"USD","2023-12-31","3M",-0.011072237596026019,"",""
"FI","CASH FLOWS","DIOD","NetLongTermDebtIssuance",-298000,"USD","2024-03-31","3M",-0.000986846462585935,"",""
"FI","CASH FLOWS","DIOD","NetLongTermDebtIssuance",-274000,"USD","2024-06-30","3M",-0.0008568631927222919,"",""
"FI","CASH FLOWS","DIOD","NetLongTermDebtIssuance",1265000,"USD","2024-09-30","3M",0.003613470102462587,"2024-09-30_2023-09-30",-1.0391932085760318
"FI","CASH FLOWS","DIOD","NetLongTermDebtIssuance",-2880000,"USD","2024-09-30","TTM",-0.0022247611278611934,"",""
"FI","CASH FLOWS","DIOD","NetOtherInvestingChanges",2551000,"USD","2023-09-30","3M",0.006304260256470454,"",""
"FI","CASH FLOWS","DIOD","NetOtherInvestingChanges",-1249000,"USD","2023-12-31","3M",-0.0038704799209170154,"",""
"FI","CASH FLOWS","DIOD","NetOtherInvestingChanges",1900000,"USD","2024-03-31","3M",0.006291974090313009,"",""
"FI","CASH FLOWS","DIOD","NetOtherInvestingChanges",4873000,"USD","2024-06-30","3M",0.015239030431152293,"",""
"FI","CASH FLOWS","DIOD","NetOtherInvestingChanges",-5918000,"USD","2024-09-30","3M",-0.016904755783694537,"2024-09-30_2023-09-30",-3.3198745589964718
"FI","CASH FLOWS","DIOD","NetOtherInvestingChanges",-394000,"USD","2024-09-30","TTM",-0.00030435968207545496,"",""
"FI","CASH FLOWS","DIOD","NetPPEPurchaseAndSale",-36768000,"USD","2023-09-30","3M",-0.09086438303014727,"",""
"FI","CASH FLOWS","DIOD","NetPPEPurchaseAndSale",-26605000,"USD","2023-12-31","3M",-0.08244525083746773,"",""
"FI","CASH FLOWS","DIOD","NetPPEPurchaseAndSale",-20259000,"USD","2024-03-31","3M",-0.06708900162929013,"",""
"FI","CASH FLOWS","DIOD","NetPPEPurchaseAndSale",-17904000,"USD","2024-06-30","3M",-0.05599006789233545,"",""
"FI","CASH FLOWS","DIOD","NetPPEPurchaseAndSale",-14077000,"USD","2024-09-30","3M",-0.04021092382005204,"2024-09-30_2023-09-30",-0.6171399042645779
"FI","CASH FLOWS","DIOD","NetPPEPurchaseAndSale",-78845000,"USD","2024-09-30","TTM",-0.06090669830771382,"",""
"FI","CASH FLOWS","DIOD","OperatingCashFlow",50094000,"USD","2023-09-30","3M",0.12379679078307759,"",""
"FI","CASH FLOWS","DIOD","OperatingCashFlow",38392000,"USD","2023-12-31","3M",0.11897154933854769,"",""
"FI","CASH FLOWS","DIOD","OperatingCashFlow",-31143000,"USD","2024-03-31","3M",-0.1031320784708516,"",""
"FI","CASH FLOWS","DIOD","OperatingCashFlow",14399000,"USD","2024-06-30","3M",0.04502909894893533,"",""
"FI","CASH FLOWS","DIOD","OperatingCashFlow",54357000,"USD","2024-09-30","3M",0.15527066747791213,"2024-09-30_2023-09-30",0.08510001197748233
"FI","CASH FLOWS","DIOD","OperatingCashFlow",76005000,"USD","2024-09-30","TTM",0.05871283663996181,"",""
"FI","CASH FLOWS","DIOD","OperatingGainsLosses",-2955000,"USD","2023-09-30","3M",-0.007302661331975772,"",""
"FI","CASH FLOWS","DIOD","OperatingGainsLosses",-2334000,"USD","2023-12-31","3M",-0.007232746305380556,"",""
"FI","CASH FLOWS","DIOD","OperatingGainsLosses",-5248000,"USD","2024-03-31","3M",-0.01737909475050667,"",""
"FI","CASH FLOWS","DIOD","OperatingGainsLosses",-4439000,"USD","2024-06-30","3M",-0.013881809169687058,"",""
"FI","CASH FLOWS","DIOD","OperatingGainsLosses",2826000,"USD","2024-09-30","3M",0.008072463643920372,"2024-09-30_2023-09-30",-1.9563451776649745
"FI","CASH FLOWS","DIOD","OperatingGainsLosses",-9195000,"USD","2024-09-30","TTM",-0.007103013392598498,"",""
"FI","CASH FLOWS","DIOD","PurchaseOfBusiness",0,"USD","2023-06-30","3M","","",""
"FI","CASH FLOWS","DIOD","PurchaseOfBusiness",0,"USD","2023-09-30","3M",0,"",""
"FI","CASH FLOWS","DIOD","PurchaseOfBusiness",-3000,"USD","2023-12-31","3M",-0.00000929658908146601,"",""
"FI","CASH FLOWS","DIOD","SaleOfPPE",1715000,"USD","2023-09-30","3M",0.004238261991315888,"",""
"FI","CASH FLOWS","DIOD","SaleOfPPE",692000,"USD","2023-12-31","3M",0.002144413214791493,"",""
"FI","CASH FLOWS","DIOD","SaleOfPPE",122000,"USD","2024-03-31","3M",0.000404010967904309,"",""
"FI","CASH FLOWS","DIOD","SaleOfPPE",43000,"USD","2024-06-30","3M",0.00013447123097466625,"",""
"FI","CASH FLOWS","DIOD","SaleOfPPE",923000,"USD","2024-09-30","3M",0.0026365477506505672,"2024-09-30_2023-09-30",-0.4618075801749271
"FI","CASH FLOWS","DIOD","SaleOfPPE",1780000,"USD","2024-09-30","TTM",0.0013750259748586543,"",""
"FI","CASH FLOWS","DIOD","ShortTermDebtPayments",-9408000,"USD","2023-09-30","3M",-0.023249894352361442,"",""
"FI","CASH FLOWS","DIOD","ShortTermDebtPayments",-3199000,"USD","2023-12-31","3M",-0.009913262823869923,"",""
"FI","CASH FLOWS","DIOD","ShortTermDebtPayments",0,"USD","2024-03-31","3M",0,"",""
"FI","CASH FLOWS","DIOD","ShortTermDebtPayments",-66247000,"USD","2024-06-30","3M",-0.2071701311250864,"",""
"FI","CASH FLOWS","DIOD","ShortTermDebtPayments",-6186000,"USD","2024-09-30","3M",-0.01767029727575776,"2024-09-30_2023-09-30",-0.3424744897959184
"FI","CASH FLOWS","DIOD","ShortTermDebtPayments",-75632000,"USD","2024-09-30","TTM",-0.05842469917444367,"",""
"FI","CASH FLOWS","DIOD","StockBasedCompensation",5969000,"USD","2023-09-30","3M",0.014751128761611974,"",""
"FI","CASH FLOWS","DIOD","StockBasedCompensation",7475000,"USD","2023-12-31","3M",0.023164001127986143,"",""
"FI","CASH FLOWS","DIOD","StockBasedCompensation",5072000,"USD","2024-03-31","3M",0.016796259255825043,"",""
"FI","CASH FLOWS","DIOD","StockBasedCompensation",4246000,"USD","2024-06-30","3M",0.013278252249265881,"",""
"FI","CASH FLOWS","DIOD","StockBasedCompensation",6765000,"USD","2024-09-30","3M",0.01932420967838688,"2024-09-30_2023-09-30",0.1333556709666611
"FI","CASH FLOWS","DIOD","StockBasedCompensation",23558000,"USD","2024-09-30","TTM",0.01819823703130347,"",""
"FI","CASH FLOWS","DIOD","AmortizationOfIntangibles",3810000,"USD","2024-03-31","3M",0.01261706383373293,"",""
"FI","CASH FLOWS","DIOD","AmortizationOfIntangibles",3854000,"USD","2024-06-30","3M",0.012052374980845668,"",""
"FI","CASH FLOWS","DIOD","AmortizationOfIntangibles",3833000,"USD","2024-09-30","3M",0.010948957235366874,"2024-09-30_2023-09-30",0.006565126050420168
"FI","CASH FLOWS","DIOD","AmortizationOfIntangibles",15303000,"USD","2024-09-30","TTM",0.011821360951270779,"",""
"FI","CASH FLOWS","DIOD","CashFlowFromContinuingInvestingActivities",-31880000,"USD","2023-09-30","3M",-0.07878471853244927,"",""
"FI","CASH FLOWS","DIOD","CashFlowFromContinuingInvestingActivities",-28951000,"USD","2023-12-31","3M",-0.08971518349917415,"",""
"FI","CASH FLOWS","DIOD","CashFlowFromContinuingInvestingActivities",-18279000,"USD","2024-03-31","3M",-0.06053210231412184,"",""
"FI","CASH FLOWS","DIOD","CashFlowFromContinuingInvestingActivities",-12561000,"USD","2024-06-30","3M",-0.03928123563425076,"",""
"FI","CASH FLOWS","DIOD","CashFlowFromContinuingInvestingActivities",-18035000,"USD","2024-09-30","3M",-0.05151694331850811,"2024-09-30_2023-09-30",-0.4342848180677541
"FI","CASH FLOWS","DIOD","CashFlowFromContinuingInvestingActivities",-77826000,"USD","2024-09-30","TTM",-0.060119534561432375,"",""
"FI","CASH FLOWS","DIOD","CashFlowFromContinuingOperatingActivities",50094000,"USD","2023-09-30","3M",0.12379679078307759,"",""
"FI","CASH FLOWS","DIOD","CashFlowFromContinuingOperatingActivities",38392000,"USD","2023-12-31","3M",0.11897154933854769,"",""
"FI","CASH FLOWS","DIOD","CashFlowFromContinuingOperatingActivities",-31143000,"USD","2024-03-31","3M",-0.1031320784708516,"",""
"FI","CASH FLOWS","DIOD","CashFlowFromContinuingOperatingActivities",14399000,"USD","2024-06-30","3M",0.04502909894893533,"",""
"FI","CASH FLOWS","DIOD","CashFlowFromContinuingOperatingActivities",54357000,"USD","2024-09-30","3M",0.15527066747791213,"2024-09-30_2023-09-30",0.08510001197748233
"FI","CASH FLOWS","DIOD","CashFlowFromContinuingOperatingActivities",76005000,"USD","2024-09-30","TTM",0.05871283663996181,"",""
"FI","CASH FLOWS","DIOD","ChangeInAccountPayable",10304000,"USD","2023-09-30","3M",0.02546417000496729,"",""
"FI","CASH FLOWS","DIOD","ChangeInAccountPayable",-5477000,"USD","2023-12-31","3M",-0.016972472799729778,"",""
"FI","CASH FLOWS","DIOD","ChangeInAccountPayable",-9117000,"USD","2024-03-31","3M",-0.03019154093757037,"",""
"FI","CASH FLOWS","DIOD","ChangeInAccountPayable",8210000,"USD","2024-06-30","3M",0.025674623402372324,"",""
"FI","CASH FLOWS","DIOD","ChangeInAccountPayable",-8293000,"USD","2024-09-30","3M",-0.02368893878238912,"2024-09-30_2023-09-30",-1.8048330745341614
"FI","CASH FLOWS","DIOD","ChangeInAccountPayable",-14677000,"USD","2024-09-30","TTM",-0.011337784400562061,"",""
"FI","CASH FLOWS","DIOD","ChangeInCashSupplementalAsReported",-27099000,"USD","2023-09-30","3M",-0.06696948204237274,"",""
"FI","CASH FLOWS","DIOD","ChangeInCashSupplementalAsReported",20846000,"USD","2023-12-31","3M",0.06459889866408015,"",""
"FI","CASH FLOWS","DIOD","ChangeInCashSupplementalAsReported",-47923000,"USD","2024-03-31","3M",-0.15870014438424754,"",""
"FI","CASH FLOWS","DIOD","ChangeInCashSupplementalAsReported",-2903000,"USD","2024-06-30","3M",-0.009078371709754793,"",""
"FI","CASH FLOWS","DIOD","ChangeInCashSupplementalAsReported",49427000,"USD","2024-09-30","3M",0.14118813182167453,"2024-09-30_2023-09-30",-2.8239418428724306
"FI","CASH FLOWS","DIOD","ChangeInCashSupplementalAsReported",19447000,"USD","2024-09-30","TTM",0.015022545018582164,"",""
"FI","CASH FLOWS","DIOD","ChangeInOtherCurrentAssets",-12455000,"USD","2023-09-30","3M",-0.03077991434509585,"",""
"FI","CASH FLOWS","DIOD","ChangeInOtherCurrentAssets",24173000,"USD","2023-12-31","3M",0.07490881595542595,"",""
"FI","CASH FLOWS","DIOD","ChangeInOtherCurrentAssets",3478000,"USD","2024-03-31","3M",0.011517624150583498,"",""
"FI","CASH FLOWS","DIOD","ChangeInOtherCurrentAssets",-2441000,"USD","2024-06-30","3M",-0.007633587786259542,"",""
"FI","CASH FLOWS","DIOD","ChangeInOtherCurrentAssets",2632000,"USD","2024-09-30","3M",0.007518303011605952,"2024-09-30_2023-09-30",-1.211320754716981
"FI","CASH FLOWS","DIOD","ChangeInOtherCurrentAssets",27842000,"USD","2024-09-30","TTM",0.021507569208996997,"",""
"FI","CASH FLOWS","DIOD","ChangeInPayable",14063000,"USD","2023-09-30","3M",0.03475374832879028,"",""
"FI","CASH FLOWS","DIOD","ChangeInPayable",-25724000,"USD","2023-12-31","3M",-0.07971515251054388,"",""
"FI","CASH FLOWS","DIOD","ChangeInPayable",-6260000,"USD","2024-03-31","3M",-0.02073039884492602,"",""
"FI","CASH FLOWS","DIOD","ChangeInPayable",4195000,"USD","2024-06-30","3M",0.013118763114854068,"",""
"FI","CASH FLOWS","DIOD","ChangeInPayable",-14110000,"USD","2024-09-30","3M",-0.04030518825750759,"2024-09-30_2023-09-30",-2.0033421033918795
"FI","CASH FLOWS","DIOD","ChangeInPayable",-41899000,"USD","2024-09-30","TTM",-0.032366411977866716,"",""
"FI","CASH FLOWS","DIOD","ChangeInReceivables",-24642000,"USD","2023-09-30","3M",-0.06089752302624263,"",""
"FI","CASH FLOWS","DIOD","ChangeInReceivables",46841000,"USD","2023-12-31","3M",0.14515384305498313,"",""
"FI","CASH FLOWS","DIOD","ChangeInReceivables",-17731000,"USD","2024-03-31","3M",-0.05871736452386314,"",""
"FI","CASH FLOWS","DIOD","ChangeInReceivables",4876000,"USD","2024-06-30","3M",0.015248412144941223,"",""
"FI","CASH FLOWS","DIOD","ChangeInReceivables",29337000,"USD","2024-09-30","3M",0.08380108489798017,"2024-09-30_2023-09-30",-2.190528366204042
"FI","CASH FLOWS","DIOD","ChangeInReceivables",63323000,"USD","2024-09-30","TTM",0.04891616281234526,"",""
"FI","CASH FLOWS","DIOD","DepreciationAndAmortization",34817000,"USD","2023-09-30","3M",0.08604289664818966,"",""
"FI","CASH FLOWS","DIOD","DepreciationAndAmortization",34634000,"USD","2023-12-31","3M",0.10732602208249793,"",""
"FI","CASH FLOWS","DIOD","DepreciationAndAmortization",34841000,"USD","2024-03-31","3M",0.11537824698978713,"",""
"FI","CASH FLOWS","DIOD","DepreciationAndAmortization",33784000,"USD","2024-06-30","3M",0.10565060621507266,"",""
"FI","CASH FLOWS","DIOD","DepreciationAndAmortization",33634000,"USD","2024-09-30","3M",0.09607545725393411,"2024-09-30_2023-09-30",-0.03397765459402016
"FI","CASH FLOWS","DIOD","DepreciationAndAmortization",136893000,"USD","2024-09-30","TTM",0.10574799481816054,"",""
"FI","CASH FLOWS","DIOD","EffectOfExchangeRateChanges",-1294000,"USD","2023-09-30","3M",-0.00319784898936604,"",""
"FI","CASH FLOWS","DIOD","EffectOfExchangeRateChanges",5450000,"USD","2023-12-31","3M",0.016888803497996586,"",""
"FI","CASH FLOWS","DIOD","EffectOfExchangeRateChanges",-1683000,"USD","2024-03-31","3M",-0.00557336441789305,"",""
"FI","CASH FLOWS","DIOD","EffectOfExchangeRateChanges",15415000,"USD","2024-06-30","3M",0.048206372685453025,"",""
"FI","CASH FLOWS","DIOD","EffectOfExchangeRateChanges",11667000,"USD","2024-09-30","3M",0.03332676338769249,"2024-09-30_2023-09-30",-10.016228748068006
"FI","CASH FLOWS","DIOD","EffectOfExchangeRateChanges",30849000,"USD","2024-09-30","TTM",0.023830436122704846,"",""
"FI","CASH FLOWS","DIOD","EndCashPosition",297637000,"USD","2023-09-30","3M",0.7355472794806337,"",""
"FI","CASH FLOWS","DIOD","EndCashPosition",318483000,"USD","2023-12-31","3M",0.9869351934775131,"",""
"FI","CASH FLOWS","DIOD","EndCashPosition",270560000,"USD","2024-03-31","3M",0.8959771104605725,"",""
"FI","CASH FLOWS","DIOD","EndCashPosition",267657000,"USD","2024-06-30","3M",0.8370271225345638,"",""
"FI","CASH FLOWS","DIOD","EndCashPosition",317084000,"USD","2024-09-30","3M",0.9057498450349778,"2024-09-30_2023-09-30",0.065337978813118
"FI","CASH FLOWS","DIOD","EndCashPosition",286235000,"USD","2024-09-30","TTM",0.22111267410880164,"",""
"FI","CASH FLOWS","DIOD","FreeCashFlow",11611000,"USD","2023-09-30","3M",0.028694145761614446,"",""
"FI","CASH FLOWS","DIOD","FreeCashFlow",11095000,"USD","2023-12-31","3M",0.03438188528628846,"",""
"FI","CASH FLOWS","DIOD","FreeCashFlow",-51524000,"USD","2024-03-31","3M",-0.17062509106804605,"",""
"FI","CASH FLOWS","DIOD","FreeCashFlow",-3548000,"USD","2024-06-30","3M",-0.011095440174374787,"",""
"FI","CASH FLOWS","DIOD","FreeCashFlow",39357000,"USD","2024-09-30","3M",0.11242319590720952,"2024-09-30_2023-09-30",2.3896305227801222
"FI","CASH FLOWS","DIOD","FreeCashFlow",-4620000,"USD","2024-09-30","TTM",-0.0035688876426106645,"",""
"FI","CASH FLOWS","DIOD","GainLossOnSaleOfPPE",-1403000,"USD","2023-09-30","3M",-0.0034672195765692074,"",""
"FI","CASH FLOWS","DIOD","GainLossOnSaleOfPPE",-491000,"USD","2023-12-31","3M",-0.0015215417463332703,"",""
"FI","CASH FLOWS","DIOD","GainLossOnSaleOfPPE",-4872000,"USD","2024-03-31","3M",-0.01613394619368683,"",""
"FI","CASH FLOWS","DIOD","GainLossOnSaleOfPPE",-82000,"USD","2024-06-30","3M",-0.0002564335102307589,"",""
"FI","CASH FLOWS","DIOD","GainLossOnSaleOfPPE",-571000,"USD","2024-09-30","3M",-0.0016310604177914127,"2024-09-30_2023-09-30",-0.5930149679258732
"FI","CASH FLOWS","DIOD","GainLossOnSaleOfPPE",-6016000,"USD","2024-09-30","TTM",-0.004647278800421159,"",""
"FI","CASH FLOWS","DIOD","IssuanceOfDebt",21424000,"USD","2023-09-30","3M",0.052944912479272056,"",""
"FI","CASH FLOWS","DIOD","IssuanceOfDebt",12827000,"USD","2023-12-31","3M",0.039749116049321506,"",""
"FI","CASH FLOWS","DIOD","IssuanceOfDebt",12081000,"USD","2024-03-31","3M",0.04000702051845866,"",""
"FI","CASH FLOWS","DIOD","IssuanceOfDebt",44342000,"USD","2024-06-30","3M",0.13866798427624769,"",""
"FI","CASH FLOWS","DIOD","IssuanceOfDebt",17780000,"USD","2024-09-30","3M",0.050788536301806166,"2024-09-30_2023-09-30",-0.17008961911874534
"FI","CASH FLOWS","DIOD","IssuanceOfDebt",87030000,"USD","2024-09-30","TTM",0.06722950033255544,"",""
"FI","CASH FLOWS","DIOD","NetCommonStockIssuance",0,"USD","2023-06-30","3M","","",""
"FI","CASH FLOWS","DIOD","NetCommonStockIssuance",0,"USD","2023-09-30","3M",0,"",""
"FI","CASH FLOWS","DIOD","NetCommonStockIssuance",0,"USD","2023-12-31","3M",0,"",""
"FI","CASH FLOWS","DIOD","NetIncome",48720000,"USD","2023-09-30","3M",0.12040123861044318,"",""
"FI","CASH FLOWS","DIOD","NetIncome",25292000,"USD","2023-12-31","3M",0.07837644368281278,"",""
"FI","CASH FLOWS","DIOD","NetIncome",14038000,"USD","2024-03-31","3M",0.046487753831481064,"",""
"FI","CASH FLOWS","DIOD","NetIncome",8000000,"USD","2024-06-30","3M",0.02501790343714721,"",""
"FI","CASH FLOWS","DIOD","NetIncome",13745000,"USD","2024-09-30","3M",0.03926256644928716,"2024-09-30_2023-09-30",-0.7178776683087028
"FI","CASH FLOWS","DIOD","NetIncome",61075000,"USD","2024-09-30","TTM",0.04717961315420916,"",""
"FI","CASH FLOWS","DIOD","NetOtherFinancingCharges",-8748000,"USD","2023-09-30","3M",-0.02161884309039731,"",""
"FI","CASH FLOWS","DIOD","NetOtherFinancingCharges",-100000,"USD","2023-12-31","3M",-0.0003098863027155337,"",""
