maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,fromCurrency,toCurrency,lastMarket,coinMarketCapLink,algorithm,tradeable,Ticker,fiveYearAvgDividendYield,yield,ytdReturn,totalAssets
1,2,1758.77,1740.0,1730.74,1749.02,1758.77,1740.0,1730.74,1749.02,,,2017-12-28 01:00:00,0.0,1.612,61.724014,35.965275,298559.0,298559.0,441883,309280,309280,1734.12,1745.06,100.0,100.0,88213479424.0,1324.99,2161.73,4.770101,1890.126,1799.0214,0.0,0.0,USD,,,,,,False,MELI,0.34,,,
1,2,282.31,282.94,280.35,284.5,282.31,282.94,280.35,284.5,7.08,0.025,2024-12-02 01:00:00,0.5865,0.735,24.879826,22.492468,2135066.0,2135066.0,3642821,2518820,2518820,0.0,0.0,1000.0,900.0,203254939648.0,243.53,317.9,7.8359723,294.1228,280.0917,6.68,0.023661932,USD,,,,,,False,MCD,2.25,,,
1,2,71.39,71.4,70.05,71.54,71.39,71.4,70.05,71.54,1.8,0.0253,2024-12-30 01:00:00,0.56119996,0.764,24.23129,22.833334,3292792.0,3292792.0,1685063,1560890,1560890,0.0,71.73,900.0,1300.0,19121954816.0,63.88,85.49,2.8632112,77.4494,76.3905,1.65,0.023112481,USD,,,,,,False,MKC,1.74,,,
1,2,215.46,214.23,210.77,217.42,215.46,214.23,210.77,217.42,2.96,0.0136,2024-11-20 01:00:00,0.3978,1.053,29.30946,26.353586,375304.0,375304.0,402121,358450,358450,216.64,217.45,100.0,100.0,8177707520.0,192.42,296.68,10.0718,251.2154,234.08455,2.94,0.013645224,USD,,,,,,False,MKTX,0.87,,,
1,2,265.38,262.26,262.07,266.24,265.38,262.26,262.07,266.24,,,,0.0,1.517,75.80857,53.819473,269848.0,269848.0,408875,310770,310770,264.62,266.09,100.0,100.0,16205108224.0,205.12,312.6,15.812855,281.8528,255.85,0.0,0.0,USD,,,,,,False,MANH,,,,
1,2,136.05,136.05,136.05,137.75,136.05,136.05,136.05,137.75,4.71,0.040700004,2023-11-13 01:00:00,0.6834,1.119,21.714882,19.346966,457.0,457.0,285,50,50,144.1,159.25,21500.0,39400.0,61455577088.0,115.75,156.13,3.3345404,147.8648,138.4849,7.05,0.051819183,USD,,,,,,False,MCQEF,3.61,,,
1,2,644.75,657.8,656.0,661.3,644.75,657.8,656.0,661.3,12.0,0.018,2023-04-25 02:00:00,0.3754,1.01948,20.635565,,1965.0,1965.0,198608,96843,96843,652.2,665.5,0.0,0.0,360148041728.0,27.2,890.0,4.252294,614.637,676.97577,12.5,0.019387359,EUR,,,,,,False,0HAU.IL,1.47,,,
1,2,247.9,248.08,246.74,251.155,247.9,248.08,246.74,251.155,4.6,0.016900001,2025-01-22 01:00:00,0.3675,1.098,20.704412,19.688044,1920240.0,1920240.0,2358138,1994680,1994680,0.0,262.4,900.0,1000.0,140405866496.0,209.55,287.01,1.6710409,261.8576,246.05286,0.0,0.0,USD,,,,,,False,LOW,1.68,,,
1,2,36.06,35.62,35.59,35.91,36.06,35.62,35.59,35.91,0.39,0.0108,2024-08-16 02:00:00,0.9107,0.405,93.97369,27.898438,69235.0,69235.0,354211,421210,421210,35.68,35.77,40000.0,40000.0,76138004480.0,27.21,37.52,8.864594,35.69966,32.54382,1.203,0.033361062,USD,,,,,,False,LNSTY,1.09,,,
1,2,468.05,469.0,468.8,484.8199,468.05,469.0,468.8,484.8199,13.2,0.0273,2024-12-02 01:00:00,0.45599997,0.481,17.480463,17.188189,1122453.0,1122453.0,1224066,997440,997440,0.0,490.0,800.0,800.0,114525839360.0,413.92,618.95,1.6063657,515.6688,512.7632,12.6,0.026920203,USD,,,,,,False,LMT,2.62,,,
1,2,0.0,108.34,108.34,108.34,0.0,108.34,108.34,108.34,2.28,0.0231,2024-05-31 02:00:00,0.5276,0.873,24.285715,,100.0,100.0,413,1150,1150,96.31,100.0,43500.0,40000.0,25895712768.0,95.34,115.77,3.1055229,103.1898,105.63125,2.09,Infinity,USD,,,,,,False,LGRVF,1.99,,,
1,2,166.74,165.6,165.6,169.0253,166.74,165.6,165.6,169.0253,3.8,0.0226,2024-12-05 01:00:00,0.6218,0.361,29.081314,23.674648,98956.0,98956.0,138356,133280,133280,167.5,168.84,100.0,100.0,4633518592.0,163.2,215.31,2.4689121,183.5004,185.78355,3.6,0.0215905,USD,,,,,,False,LANC,1.83,,,
1,2,0.0,45.0,45.0,45.0,0.0,45.0,45.0,45.0,0.33,0.0073,2024-06-20 02:00:00,0.2842,0.717,40.04386,,148.0,148.0,135,0,0,37.5,46.14,38800.0,46000.0,62774685696.0,39.13,46.5,0.025865098,45.2742,44.4171,28.0,Infinity,USD,,,,,,False,LTOUF,1.52,,,
1,2,165.68,164.82,164.18,169.46,165.68,164.82,164.18,169.46,1.38,0.0082,2025-01-07 01:00:00,0.2316,0.815,28.801369,24.771723,290508.0,290508.0,250470,185520,185520,167.78,168.61,100.0,100.0,5942707712.0,164.18,200.43,1.2307271,180.6918,182.24815,1.35,0.008148238,USD,,,,,,False,LSTR,0.64,,,
