"domain","ficat","subjid","fitest","fiorres","fiorresu","fidtc","fiperiod"
"MO","INCOME STATEMENT","DIOD","TotalRevenue",1805162000,"USD","2021-12-31 00:00:00","12M"
"MO","INCOME STATEMENT","DIOD","TotalRevenue",2000580000,"USD","2022-12-31 00:00:00","12M"
"MO","INCOME STATEMENT","DIOD","TotalRevenue",1661739000,"USD","2023-12-31 00:00:00","12M"
"MO","INCOME STATEMENT","DIOD","TotalRevenue",1294521000,"USD","2024-09-30 00:00:00","TTM"
"MO","INCOME STATEMENT","MSFT","TotalRevenue",168088000000,"USD","2021-06-30 00:00:00","12M"
"MO","INCOME STATEMENT","MSFT","TotalRevenue",198270000000,"USD","2022-06-30 00:00:00","12M"
"MO","INCOME STATEMENT","MSFT","TotalRevenue",211915000000,"USD","2023-06-30 00:00:00","12M"
"MO","INCOME STATEMENT","MSFT","TotalRevenue",245122000000,"USD","2024-06-30 00:00:00","12M"
"MO","INCOME STATEMENT","MSFT","TotalRevenue",254190000000,"USD","2024-09-30 00:00:00","TTM"
"MO","INCOME STATEMENT","DIOD","TotalUnusualItems",-7837000,"USD","2020-12-31 00:00:00","12M"
"MO","INCOME STATEMENT","DIOD","TotalUnusualItems",25665000,"USD","2021-12-31 00:00:00","12M"
"MO","INCOME STATEMENT","DIOD","TotalUnusualItems",-10741000,"USD","2022-12-31 00:00:00","12M"
"MO","INCOME STATEMENT","DIOD","TotalUnusualItems",13465000,"USD","2023-12-31 00:00:00","12M"
"MO","INCOME STATEMENT","DIOD","TotalUnusualItems",-1491000,"USD","2024-09-30 00:00:00","TTM"
"MO","INCOME STATEMENT","MSFT","TotalUnusualItems",1303000000,"USD","2021-06-30 00:00:00","12M"
"MO","INCOME STATEMENT","MSFT","TotalUnusualItems",334000000,"USD","2022-06-30 00:00:00","12M"
"MO","INCOME STATEMENT","MSFT","TotalUnusualItems",-15000000,"USD","2023-06-30 00:00:00","12M"
"MO","INCOME STATEMENT","MSFT","TotalUnusualItems",-549000000,"USD","2024-06-30 00:00:00","12M"
"MO","INCOME STATEMENT","MSFT","TotalUnusualItems",-133000000,"USD","2024-09-30 00:00:00","TTM"
"MO","INCOME STATEMENT","DIOD","TotalUnusualItemsExcludingGoodwill",-7837000,"USD","2020-12-31 00:00:00","12M"
"MO","INCOME STATEMENT","DIOD","TotalUnusualItemsExcludingGoodwill",25665000,"USD","2021-12-31 00:00:00","12M"
"MO","INCOME STATEMENT","DIOD","TotalUnusualItemsExcludingGoodwill",-10741000,"USD","2022-12-31 00:00:00","12M"
"MO","INCOME STATEMENT","DIOD","TotalUnusualItemsExcludingGoodwill",13465000,"USD","2023-12-31 00:00:00","12M"
"MO","INCOME STATEMENT","DIOD","TotalUnusualItemsExcludingGoodwill",-1491000,"USD","2024-09-30 00:00:00","TTM"
"MO","INCOME STATEMENT","MSFT","TotalUnusualItemsExcludingGoodwill",1303000000,"USD","2021-06-30 00:00:00","12M"
"MO","INCOME STATEMENT","MSFT","TotalUnusualItemsExcludingGoodwill",334000000,"USD","2022-06-30 00:00:00","12M"
"MO","INCOME STATEMENT","MSFT","TotalUnusualItemsExcludingGoodwill",-15000000,"USD","2023-06-30 00:00:00","12M"
"MO","INCOME STATEMENT","MSFT","TotalUnusualItemsExcludingGoodwill",-549000000,"USD","2024-06-30 00:00:00","12M"
"MO","INCOME STATEMENT","MSFT","TotalUnusualItemsExcludingGoodwill",-133000000,"USD","2024-09-30 00:00:00","TTM"
"MO","INCOME STATEMENT","MSFT","WriteOff",13000000,"USD","2021-06-30 00:00:00","12M"
"MO","INCOME STATEMENT","MSFT","WriteOff",101000000,"USD","2022-06-30 00:00:00","12M"
"MO","INCOME STATEMENT","MSFT","WriteOff",30000000,"USD","2023-06-30 00:00:00","12M"
"MO","INCOME STATEMENT","MSFT","WriteOff",206000000,"USD","2024-06-30 00:00:00","12M"
"MO","INCOME STATEMENT","MSFT","WriteOff",207000000,"USD","2024-09-30 00:00:00","TTM"
"MO","BALANCE SHEET","DIOD","AccountsPayable",168045000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","AccountsPayable",221254000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","AccountsPayable",160442000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","AccountsPayable",158261000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","AccountsPayable",15163000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","AccountsPayable",19000000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","AccountsPayable",18095000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","AccountsPayable",21996000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","AccountsReceivable",320061000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","AccountsReceivable",358496000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","AccountsReceivable",369233000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","AccountsReceivable",371930000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","AccountsReceivable",38043000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","AccountsReceivable",44261000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","AccountsReceivable",48688000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","AccountsReceivable",56924000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","AccumulatedDepreciation",-791348000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","AccumulatedDepreciation",-836364000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","AccumulatedDepreciation",-913245000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","AccumulatedDepreciation",-1004270000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","AccumulatedDepreciation",-51351000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","AccumulatedDepreciation",-59660000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","AccumulatedDepreciation",-68251000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","AccumulatedDepreciation",-76421000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","AdditionalPaidInCapital",449598000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","AdditionalPaidInCapital",471649000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","AdditionalPaidInCapital",494773000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","AdditionalPaidInCapital",509861000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","AllowanceForDoubtfulAccountsReceivable",-3806000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","AllowanceForDoubtfulAccountsReceivable",-4324000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","AllowanceForDoubtfulAccountsReceivable",-5852000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","AllowanceForDoubtfulAccountsReceivable",-5641000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","AllowanceForDoubtfulAccountsReceivable",-751000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","AllowanceForDoubtfulAccountsReceivable",-633000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","AllowanceForDoubtfulAccountsReceivable",-650000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","AllowanceForDoubtfulAccountsReceivable",-830000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","BuildingsAndImprovements",267700000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","BuildingsAndImprovements",276958000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","BuildingsAndImprovements",323941000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","BuildingsAndImprovements",340488000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","BuildingsAndImprovements",43928000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","BuildingsAndImprovements",55014000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","BuildingsAndImprovements",68465000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","BuildingsAndImprovements",93943000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CapitalLeaseObligations",37877000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CapitalLeaseObligations",33528000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CapitalLeaseObligations",28231000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CapitalLeaseObligations",36275000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CapitalLeaseObligations",9629000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CapitalLeaseObligations",11489000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CapitalLeaseObligations",12728000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CapitalLeaseObligations",15497000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CapitalStock",35692000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CapitalStock",36195000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CapitalStock",36503000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CapitalStock",36819000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CapitalStock",83111000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CapitalStock",86939000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CapitalStock",93718000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CapitalStock",100923000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CashAndCashEquivalents",268065000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CashAndCashEquivalents",363599000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CashAndCashEquivalents",336732000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CashAndCashEquivalents",315457000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CashAndCashEquivalents",14224000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CashAndCashEquivalents",13931000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CashAndCashEquivalents",34704000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CashAndCashEquivalents",18315000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CashCashEquivalentsAndShortTermInvestments",274207000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CashCashEquivalentsAndShortTermInvestments",370141000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CashCashEquivalentsAndShortTermInvestments",343791000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CashCashEquivalentsAndShortTermInvestments",325631000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CashCashEquivalentsAndShortTermInvestments",130256000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CashCashEquivalentsAndShortTermInvestments",104749000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CashCashEquivalentsAndShortTermInvestments",111256000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CashCashEquivalentsAndShortTermInvestments",75531000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CashEquivalents",6952000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CashEquivalents",5673000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CashEquivalents",26226000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CashEquivalents",6744000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CashFinancial",7272000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CashFinancial",8258000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CashFinancial",8478000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CashFinancial",11571000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CommonStock",35692000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CommonStock",36195000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CommonStock",36503000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CommonStock",36819000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CommonStock",83111000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CommonStock",86939000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CommonStock",93718000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CommonStock",100923000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CommonStockEquity",963820000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CommonStockEquity",1237242000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CommonStockEquity",1513645000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CommonStockEquity",1740741000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CommonStockEquity",141988000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CommonStockEquity",166542000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CommonStockEquity",206223000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CommonStockEquity",268477000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","ConstructionInProgress",45060000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","ConstructionInProgress",111987000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","ConstructionInProgress",120451000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","ConstructionInProgress",134333000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CurrentAccruedExpenses",92169000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CurrentAccruedExpenses",94327000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CurrentAccruedExpenses",118280000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CurrentAccruedExpenses",103427000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CurrentAssets",1023987000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CurrentAssets",1187672000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CurrentAssets",1161671000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CurrentAssets",1187385000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CurrentAssets",184406000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CurrentAssets",169684000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CurrentAssets",184257000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CurrentAssets",159734000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CurrentCapitalLeaseObligation",10812000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CurrentCapitalLeaseObligation",11214000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CurrentCapitalLeaseObligation",7420000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CurrentCapitalLeaseObligation",8892000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CurrentDebt",162423000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CurrentDebt",35449000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CurrentDebt",37973000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CurrentDebt",45104000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CurrentDebt",8072000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CurrentDebt",2749000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CurrentDebt",5247000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CurrentDebt",8942000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CurrentDebtAndCapitalLeaseObligation",173235000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CurrentDebtAndCapitalLeaseObligation",46663000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CurrentDebtAndCapitalLeaseObligation",45393000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CurrentDebtAndCapitalLeaseObligation",53996000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CurrentDebtAndCapitalLeaseObligation",8072000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CurrentDebtAndCapitalLeaseObligation",2749000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CurrentDebtAndCapitalLeaseObligation",5247000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CurrentDebtAndCapitalLeaseObligation",8942000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CurrentDeferredLiabilities",41525000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CurrentDeferredLiabilities",45538000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CurrentDeferredLiabilities",50901000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CurrentDeferredLiabilities",57582000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CurrentDeferredRevenue",41525000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CurrentDeferredRevenue",45538000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CurrentDeferredRevenue",50901000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CurrentDeferredRevenue",57582000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CurrentLiabilities",509762000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CurrentLiabilities",471034000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CurrentLiabilities",432530000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","CurrentLiabilities",393498000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CurrentLiabilities",88657000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CurrentLiabilities",95082000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CurrentLiabilities",104149000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","CurrentLiabilities",125286000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","EmployeeBenefits",35316000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","EmployeeBenefits",19606000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","EmployeeBenefits",12134000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","EmployeeBenefits",14656000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","FinishedGoods",85506000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","FinishedGoods",108557000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","FinishedGoods",96659000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","FinishedGoods",129802000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","FinishedGoods",1367000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","FinishedGoods",2516000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","FinishedGoods",1768000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","FinishedGoods",845000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","GainsLossesNotAffectingRetainedEarnings",-73606000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","GainsLossesNotAffectingRetainedEarnings",-50517000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","GainsLossesNotAffectingRetainedEarnings",-128233000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","GainsLossesNotAffectingRetainedEarnings",-143227000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","GainsLossesNotAffectingRetainedEarnings",1822000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","GainsLossesNotAffectingRetainedEarnings",-4678000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","GainsLossesNotAffectingRetainedEarnings",-6343000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","GainsLossesNotAffectingRetainedEarnings",-5590000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","Goodwill",158331000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","Goodwill",149890000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","Goodwill",144757000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","Goodwill",146558000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","Goodwill",49711000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","Goodwill",67524000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","Goodwill",67886000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","Goodwill",119220000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","GoodwillAndOtherIntangibleAssets",268922000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","GoodwillAndOtherIntangibleAssets",244440000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","GoodwillAndOtherIntangibleAssets",223894000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","GoodwillAndOtherIntangibleAssets",210495000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","GoodwillAndOtherIntangibleAssets",57511000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","GoodwillAndOtherIntangibleAssets",78822000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","GoodwillAndOtherIntangibleAssets",77252000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","GoodwillAndOtherIntangibleAssets",146817000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","GrossAccountsReceivable",323867000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","GrossAccountsReceivable",362820000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","GrossAccountsReceivable",375085000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","GrossAccountsReceivable",377571000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","GrossAccountsReceivable",38794000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","GrossAccountsReceivable",44894000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","GrossAccountsReceivable",49338000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","GrossAccountsReceivable",57754000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","GrossPPE",1322163000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","GrossPPE",1418443000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","GrossPPE",1649975000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","GrossPPE",1750439000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","GrossPPE",122154000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","GrossPPE",147206000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","GrossPPE",178238000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","GrossPPE",230973000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","HedgingAssetsCurrent",78000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","HedgingAssetsCurrent",8000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","HedgingAssetsCurrent",6000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","HedgingAssetsCurrent",12000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","IncomeTaxPayable",19177000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","IncomeTaxPayable",29682000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","IncomeTaxPayable",19682000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","IncomeTaxPayable",10459000,"USD","2023-12-31 00:00:00","12M"
