"subjid","ficat","fitest","fidtc","fistresn","chg"
"DIOD","BALANCE SHEET","otherCurrentLiabilities","2020-12-31",0.0004311694862168132,""
"DIOD","BALANCE SHEET","tradeandOtherPayablesNonCurrent","2020-12-31",0.0298987565234723,""
"DIOD","BALANCE SHEET","prepaidAssets","2020-12-31",0.05710392404908824,""
"DIOD","BALANCE SHEET","incomeTaxPayable","2020-12-31",0.015601013655056275,""
"DIOD","BALANCE SHEET","properties","2020-12-31",0,""
"DIOD","BALANCE SHEET","additionalPaidInCapital","2020-12-31",0.3657602616303901,""
"DIOD","BALANCE SHEET","pensionandOtherPostRetirementBenefitPlansCurrent","2020-12-31",0.039657830403957,""
"DIOD","BALANCE SHEET","currentCapitalLeaseObligation","2020-12-31",0.008795857518822989,""
"DIOD","BALANCE SHEET","otherNonCurrentLiabilities","2020-12-31",0.003990351565836733,""
"DIOD","BALANCE SHEET","totalTaxPayable","2020-12-31",0.021993711433719896,""
"DIOD","BALANCE SHEET","commonStockEquity","2020-12-31",0.784093913595262,""
"DIOD","BALANCE SHEET","cashCashEquivalentsAndShortTermInvestments","2020-12-31",0.22307488925859187,""
"DIOD","BALANCE SHEET","cashAndCashEquivalents","2020-12-31",0.21807820438247175,""
"DIOD","BALANCE SHEET","totalCapitalization","2020-12-31",1.018535406743328,""
"DIOD","BALANCE SHEET","accountsPayable","2020-12-31",0.13670920058736674,""
"DIOD","BALANCE SHEET","otherCurrentAssets","2020-12-31",0.05710392404908824,""
"DIOD","BALANCE SHEET","totalNonCurrentLiabilitiesNetMinorityInterest","2020-12-31",0.36899321924968376,""
"DIOD","BALANCE SHEET","capitalStock","2020-12-31",0.02903641755103867,""
"DIOD","BALANCE SHEET","workInProcess","2020-12-31",0.05976659900831018,""
"DIOD","BALANCE SHEET","nonCurrentDeferredAssets","2020-12-31",0.04705523443823904,""
"DIOD","BALANCE SHEET","netDebt","2020-12-31",0.14849883868973288,""
"DIOD","BALANCE SHEET","goodwillAndOtherIntangibleAssets","2020-12-31",0.218775397306411,""
"DIOD","BALANCE SHEET","grossPPE","2020-12-31",1.0756157384997742,""
"DIOD","BALANCE SHEET","accumulatedDepreciation","2020-12-31",-0.6437832275069861,""
"DIOD","BALANCE SHEET","receivables","2020-12-31",0.26037837156233856,""
"DIOD","BALANCE SHEET","nonCurrentDeferredTaxesAssets","2020-12-31",0.04705523443823904,""
"DIOD","BALANCE SHEET","nonCurrentDeferredLiabilities","2020-12-31",0.04991396948458976,""
"DIOD","BALANCE SHEET","currentAccruedExpenses","2020-12-31",0.07498200070776878,""
"DIOD","BALANCE SHEET","otherEquityAdjustments","2020-12-31",-0.059880492834858016,""
"DIOD","BALANCE SHEET","commonStock","2020-12-31",0.02903641755103867,""
"DIOD","BALANCE SHEET","constructionInProgress","2020-12-31",0.03665754160175397,""
"DIOD","BALANCE SHEET","workingCapital","2020-12-31",0.4183360925468693,""
"DIOD","BALANCE SHEET","currentLiabilities","2020-12-31",0.4147053200619908,""
"DIOD","BALANCE SHEET","netPPE","2020-12-31",0.4318325109927881,""
"DIOD","BALANCE SHEET","machineryFurnitureEquipment","2020-12-31",0.7666722257701053,""
"DIOD","BALANCE SHEET","totalLiabilitiesNetMinorityInterest","2020-12-31",0.7836985393116745,""
"DIOD","BALANCE SHEET","finishedGoods","2020-12-31",0.0695614680914242,""
"DIOD","BALANCE SHEET","otherIntangibleAssets","2020-12-31",0.08996880122679922,""
"DIOD","BALANCE SHEET","totalDebt","2020-12-31",0.397391017844722,""
"DIOD","BALANCE SHEET","buildingsAndImprovements","2020-12-31",0.21778126690611488,""
"DIOD","BALANCE SHEET","otherNonCurrentAssets","2020-12-31",0.07963781763157787,""
"DIOD","BALANCE SHEET","otherCurrentBorrowings","2020-12-31",0.01778370748811233,""
"DIOD","BALANCE SHEET","treasurySharesNumber","2020-12-31",0.007533147577925749,""
"DIOD","BALANCE SHEET","lineOfCredit","2020-12-31",0.11435184243602624,""
"DIOD","BALANCE SHEET","treasuryStock","2020-12-31",0.27327196625488626,""
"DIOD","BALANCE SHEET","inventory","2020-12-31",0.24980332976737185,""
"DIOD","BALANCE SHEET","gainsLossesNotAffectingRetainedEarnings","2020-12-31",-0.059880492834858016,""
"DIOD","BALANCE SHEET","ordinarySharesNumber","2020-12-31",0.03601989399738858,""
"DIOD","BALANCE SHEET","investedCapital","2020-12-31",1.1506709566674667,""
"DIOD","BALANCE SHEET","totalAssets","2020-12-31",1.610342372977876,""
"DIOD","BALANCE SHEET","tangibleBookValue","2020-12-31",0.565318516288851,""
"DIOD","BALANCE SHEET","currentAssets","2020-12-31",0.8330414126088601,""
"DIOD","BALANCE SHEET","longTermDebt","2020-12-31",0.23444149314806603,""
"DIOD","BALANCE SHEET","preferredStock","2020-12-31",0,""
"DIOD","BALANCE SHEET","grossAccountsReceivable","2020-12-31",0.26347465658977476,""
"DIOD","BALANCE SHEET","minorityInterest","2020-12-31",0.042549920070939586,""
"DIOD","BALANCE SHEET","currentDebt","2020-12-31",0.1321355499241386,""
"DIOD","BALANCE SHEET","shareIssued","2020-12-31",0.043553041575314325,""
"DIOD","BALANCE SHEET","longTermDebtAndCapitalLeaseObligation","2020-12-31",0.25645961040176046,""
"DIOD","BALANCE SHEET","otherShortTermInvestments","2020-12-31",0.004996684876120126,""
"DIOD","BALANCE SHEET","restrictedCash","2020-12-31",0.042680897971469595,""
"DIOD","BALANCE SHEET","nonCurrentDeferredTaxesLiabilities","2020-12-31",0.02814641864930057,""
"DIOD","BALANCE SHEET","totalNonCurrentAssets","2020-12-31",0.777300960369016,""
"DIOD","BALANCE SHEET","capitalLeaseObligations","2020-12-31",0.03081397477251742,""
"DIOD","BALANCE SHEET","payables","2020-12-31",0.15870291202108663,""
"DIOD","BALANCE SHEET","payablesAndAccruedExpenses","2020-12-31",0.23368491272885542,""
"DIOD","BALANCE SHEET","netTangibleAssets","2020-12-31",0.565318516288851,""
"DIOD","BALANCE SHEET","goodwill","2020-12-31",0.12880659607961178,""
"DIOD","BALANCE SHEET","totalEquityGrossMinorityInterest","2020-12-31",0.8266438336662016,""
"DIOD","BALANCE SHEET","accountsReceivable","2020-12-31",0.26037837156233856,""
"DIOD","BALANCE SHEET","allowanceForDoubtfulAccountsReceivable","2020-12-31",-0.0030962850274362094,""
"DIOD","BALANCE SHEET","longTermCapitalLeaseObligation","2020-12-31",0.02201811725369443,""
"DIOD","BALANCE SHEET","landAndImprovements","2020-12-31",0.05450470422180009,""
"DIOD","BALANCE SHEET","employeeBenefits","2020-12-31",0.02873053127402448,""
"DIOD","BALANCE SHEET","retainedEarnings","2020-12-31",0.7224496935035775,""
"DIOD","BALANCE SHEET","currentDebtAndCapitalLeaseObligation","2020-12-31",0.14093140744296156,""
"DIOD","BALANCE SHEET","rawMaterials","2020-12-31",0.12047526266763747,""
"DIOD","BALANCE SHEET","stockholdersEquity","2020-12-31",0.784093913595262,""
"DIOD","BALANCE SHEET","allowanceForDoubtfulAccountsReceivable","2021-12-31",-0.002395352882455979,0.0007009321449802305
"DIOD","BALANCE SHEET","currentDebtAndCapitalLeaseObligation","2021-12-31",0.025849757528687175,-0.11508164991427439
"DIOD","BALANCE SHEET","longTermCapitalLeaseObligation","2021-12-31",0.012361217441980276,-0.009656899811714154
"DIOD","BALANCE SHEET","stockholdersEquity","2021-12-31",0.6853911172515265,-0.09870279634373558
"DIOD","BALANCE SHEET","retainedEarnings","2021-12-31",0.6186752213928722,-0.10377447211070523
"DIOD","BALANCE SHEET","employeeBenefits","2021-12-31",0.010861075072486568,-0.01786945620153791
"DIOD","BALANCE SHEET","landAndImprovements","2021-12-31",0.03706093968297582,-0.01744376453882427
"DIOD","BALANCE SHEET","rawMaterials","2021-12-31",0.08768243514986467,-0.03279282751777281
"DIOD","BALANCE SHEET","restrictedCash","2021-12-31",0.0017832194562039307,-0.04089767851526566
"DIOD","BALANCE SHEET","otherShortTermInvestments","2021-12-31",0.00362405147017276,-0.0013726334059473654
"DIOD","BALANCE SHEET","shareIssued","2021-12-31",0.030075022075581027,-0.013478019499733297
"DIOD","BALANCE SHEET","grossAccountsReceivable","2021-12-31",0.20099027123327434,-0.062484385356500416
"DIOD","BALANCE SHEET","minorityInterest","2021-12-31",0.03627486064962591,-0.006275059421313678
"DIOD","BALANCE SHEET","currentDebt","2021-12-31",0.01963757269430666,-0.11249797722983193
"DIOD","BALANCE SHEET","longTermDebtAndCapitalLeaseObligation","2021-12-31",0.15948042336366486,-0.0969791870380956
"DIOD","BALANCE SHEET","netTangibleAssets","2021-12-31",0.5499794478279512,-0.01533906846089983
"DIOD","BALANCE SHEET","goodwill","2021-12-31",0.0830340988786602,-0.045772497200951584
"DIOD","BALANCE SHEET","payablesAndAccruedExpenses","2021-12-31",0.19252344110944059,-0.04116147161941483
"DIOD","BALANCE SHEET","totalEquityGrossMinorityInterest","2021-12-31",0.7216659779011524,-0.10497785576504925
"DIOD","BALANCE SHEET","accountsReceivable","2021-12-31",0.19859491835081838,-0.06178345321152018
"DIOD","BALANCE SHEET","nonCurrentDeferredTaxesLiabilities","2021-12-31",0.01785435323810273,-0.010292065411197843
"DIOD","BALANCE SHEET","payables","2021-12-31",0.14026940518357908,-0.01843350683750755
"DIOD","BALANCE SHEET","totalNonCurrentAssets","2021-12-31",0.5577466177550824,-0.21955434261393358
"DIOD","BALANCE SHEET","capitalLeaseObligations","2021-12-31",0.01857340227636079,-0.012240572496156628
"DIOD","BALANCE SHEET","accumulatedDepreciation","2021-12-31",-0.4633179736777087,0.18046525382927742
"DIOD","BALANCE SHEET","grossPPE","2021-12-31",0.7857704737857323,-0.28984526471404193
"DIOD","BALANCE SHEET","receivables","2021-12-31",0.19859491835081838,-0.06178345321152018
"DIOD","BALANCE SHEET","nonCurrentDeferredAssets","2021-12-31",0.01177512046010275,-0.03528011397813629
"DIOD","BALANCE SHEET","goodwillAndOtherIntangibleAssets","2021-12-31",0.13541166942357527,-0.08336372788283572
"DIOD","BALANCE SHEET","otherCurrentLiabilities","2021-12-31",0.002055771171784028,0.0016246016855672148
"DIOD","BALANCE SHEET","currentCapitalLeaseObligation","2021-12-31",0.006212184834380515,-0.0025836726844424736
"DIOD","BALANCE SHEET","incomeTaxPayable","2021-12-31",0.016442845572862713,0.000841831917806438
"DIOD","BALANCE SHEET","tradeandOtherPayablesNonCurrent","2021-12-31",0.021293933730047496,-0.008604822793424803
"DIOD","BALANCE SHEET","pensionandOtherPostRetirementBenefitPlansCurrent","2021-12-31",0.040508275711542786,0.0008504453075857885
"DIOD","BALANCE SHEET","prepaidAssets","2021-12-31",0.05938192804856295,0.002278003999474712
"DIOD","BALANCE SHEET","additionalPaidInCapital","2021-12-31",0.26127793516592973,-0.10448232646446037
"DIOD","BALANCE SHEET","properties","2021-12-31",0,0
"DIOD","BALANCE SHEET","totalNonCurrentLiabilitiesNetMinorityInterest","2021-12-31",0.23307437227240546,-0.1359188469772783
"DIOD","BALANCE SHEET","otherCurrentAssets","2021-12-31",0.05938192804856295,0.002278003999474712
"DIOD","BALANCE SHEET","accountsPayable","2021-12-31",0.12256739284341239,-0.014141807743954349
"DIOD","BALANCE SHEET","totalCapitalization","2021-12-31",0.832510323173211,-0.18602508357011704
"DIOD","BALANCE SHEET","capitalStock","2021-12-31",0.020050832002889492,-0.00898558554814918
"DIOD","BALANCE SHEET","workInProcess","2021-12-31",0.04530562907927377,-0.014460969929036414
"DIOD","BALANCE SHEET","totalTaxPayable","2021-12-31",0.0177020123401667,-0.004291699093553196
"DIOD","BALANCE SHEET","cashAndCashEquivalents","2021-12-31",0.20142181144960952,-0.016656392932862224
"DIOD","BALANCE SHEET","cashCashEquivalentsAndShortTermInvestments","2021-12-31",0.20504586291978227,-0.018029026338809595
"DIOD","BALANCE SHEET","commonStockEquity","2021-12-31",0.6853911172515265,-0.09870279634373558
"DIOD","BALANCE SHEET","otherNonCurrentLiabilities","2021-12-31",0.004628947429648973,0.0006385958638122401
"DIOD","BALANCE SHEET","gainsLossesNotAffectingRetainedEarnings","2021-12-31",-0.02798474596739794,0.03189574686746008
"DIOD","BALANCE SHEET","tangibleBookValue","2021-12-31",0.5499794478279512,-0.01533906846089983
"DIOD","BALANCE SHEET","preferredStock","2021-12-31",0,0
"DIOD","BALANCE SHEET","investedCapital","2021-12-31",0.8521478958675177,-0.29852306079994895
"DIOD","BALANCE SHEET","currentAssets","2021-12-31",0.65793097793993,-0.17511043466893006
"DIOD","BALANCE SHEET","ordinarySharesNumber","2021-12-31",0.024938356779059166,-0.011081537218329413
"DIOD","BALANCE SHEET","totalAssets","2021-12-31",1.2156775956950123,-0.39466477728286375
"DIOD","BALANCE SHEET","longTermDebt","2021-12-31",0.1471192059216846,-0.08732228722638144
"DIOD","BALANCE SHEET","machineryFurnitureEquipment","2021-12-31",0.5332468775655592,-0.23342534820454608
"DIOD","BALANCE SHEET","totalDebt","2021-12-31",0.18533018089235204,-0.21206083695237
"DIOD","BALANCE SHEET","otherNonCurrentAssets","2021-12-31",0.08810732776338079,0.008469510131802915
"DIOD","BALANCE SHEET","currentLiabilities","2021-12-31",0.2609372455214546,-0.1537680745405362
"DIOD","BALANCE SHEET","buildingsAndImprovements","2021-12-31",0.15342556512933464,-0.06435570177678024
"DIOD","BALANCE SHEET","totalLiabilitiesNetMinorityInterest","2021-12-31",0.49401161779386005,-0.2896869215178145
"DIOD","BALANCE SHEET","netPPE","2021-12-31",0.32245250010802357,-0.10938001088476451
"DIOD","BALANCE SHEET","finishedGoods","2021-12-31",0.060136984935424076,-0.009424483156000127
"DIOD","BALANCE SHEET","otherIntangibleAssets","2021-12-31",0.052377570544915084,-0.037591230681884136
"DIOD","BALANCE SHEET","nonCurrentDeferredLiabilities","2021-12-31",0.03680999267655756,-0.0131039768080322
"DIOD","BALANCE SHEET","workingCapital","2021-12-31",0.39699373241847546,-0.021342360128393856
"DIOD","BALANCE SHEET","constructionInProgress","2021-12-31",0.062037091407862566,0.025379549806108598
"DIOD","BALANCE SHEET","currentAccruedExpenses","2021-12-31",0.0522540359258615,-0.02272796478190728
"DIOD","CASH FLOWS","changesInAccountReceivables","2022-12-31",-0.010078577212608344,0.01912711180588418
"DIOD","CASH FLOWS","changesInCash","2022-12-31",0.0007622789391076587,-0.019110175721471282
"DIOD","CASH FLOWS","amortizationOfIntangibles","2022-12-31",0.007802737206210199,-0.0011803900699013086
"DIOD","CASH FLOWS","changeInCashSupplementalAsReported","2022-12-31",-0.01285577182617041,-0.038498345733664584
"DIOD","CASH FLOWS","netIncomeFromContinuingOperations","2022-12-31",0.1695783222865369,0.03868259104468716
"DIOD","CASH FLOWS","changeInAccruedExpense","2022-12-31",0.015875396135120814,-0.0003846403602186625
"DIOD","CASH FLOWS","endCashPosition","2022-12-31",0.17050005498405463,-0.032704975921758805
"DIOD","CASH FLOWS","interestPaidSupplementalData","2022-12-31",0.0036764338341880856,-0.00017031233042207137
"DIOD","CASH FLOWS","netOtherFinancingCharges","2022-12-31",-0.0067890311809575225,-0.0013280254651270315
"DIOD","CASH FLOWS","changeInAccountPayable","2022-12-31",-0.025030741085085326,-0.05584681188648709
"DIOD","CASH FLOWS","netIncome","2022-12-31",0.1655934778914115,0.0388663475839931
"DIOD","CASH FLOWS","deferredTax","2022-12-31",-0.01960681402393306,-0.03149438976505768
"DIOD","CASH FLOWS","cashFlowFromContinuingInvestingActivities","2022-12-31",-0.13259304801607533,-0.05269495576729101
"DIOD","CASH FLOWS","commonStockPayments","2022-12-31",0,0
"DIOD","CASH FLOWS","beginningCashPosition","2022-12-31",0.18335582681022503,0.0057933698119057575
"DIOD","CASH FLOWS","saleOfBusiness","2022-12-31",0.00963220666006858,0.004126329625209659
"DIOD","CASH FLOWS","repurchaseOfCapitalStock","2022-12-31",0,0
"DIOD","CASH FLOWS","purchaseOfPPE","2022-12-31",-0.10583330834058123,-0.027615951671207506
"DIOD","CASH FLOWS","commonStockIssuance","2022-12-31",0.00006997970588529327,-0.002332574746291298
"DIOD","CASH FLOWS","saleOfInvestment","2022-12-31",0.00871297323776105,0.004653503782942036
"DIOD","CASH FLOWS","gainLossOnSaleOfPPE","2022-12-31",-0.0018124743824290957,-0.0019470883395143878
"DIOD","CASH FLOWS","changeInIncomeTaxPayable","2022-12-31",-0.004165292065301062,-0.0033592702234940667
"DIOD","CASH FLOWS","saleOfPPE","2022-12-31",0.0002089394075718042,-0.0015676324458130998
"DIOD","CASH FLOWS","purchaseOfInvestment","2022-12-31",-0.006704055823811094,0.0058560357358384
"DIOD","CASH FLOWS","saleOfPPE","2023-12-31",0.0016663266614071162,0.001457387253835312
"DIOD","CASH FLOWS","purchaseOfInvestment","2023-12-31",-0.01638283749734465,-0.009678781673533554
"DIOD","CASH FLOWS","saleOfInvestment","2023-12-31",0.003930220088714293,-0.0047827531490467565
"DIOD","CASH FLOWS","gainLossOnSaleOfPPE","2023-12-31",-0.0012306385058062667,0.000581835876622829
"DIOD","CASH FLOWS","changeInIncomeTaxPayable","2023-12-31",-0.005600759204664511,-0.001435467139363449
"DIOD","CASH FLOWS","changesInAccountReceivables","2023-12-31",-0.0015712455445770967,0.008507331668031248
"DIOD","CASH FLOWS","changesInCash","2023-12-31",-0.013317975927627623,-0.014080254866735281
"DIOD","CASH FLOWS","cashFlowFromContinuingFinancingActivities","2023-12-31",-0.08709129412019577,-0.024253017220496678
"DIOD","CASH FLOWS","longTermDebtIssuance","2023-12-31",0.01516724347204946,-0.1711542233025859
"DIOD","CASH FLOWS","commonStockIssuance","2023-12-31",0,-0.00006997970588529327
"DIOD","CASH FLOWS","purchaseOfPPE","2023-12-31",-0.09072965128699513,0.0151036570535861
"DIOD","CASH FLOWS","cashFlowFromContinuingInvestingActivities","2023-12-31",-0.09527488973900233,0.037318158277072994
"DIOD","CASH FLOWS","netIncome","2023-12-31",0.1367134068587185,-0.028880071032692994
"DIOD","CASH FLOWS","beginningCashPosition","2023-12-31",0.2052662903139422,0.02191046350371717
"DIOD","CASH FLOWS","saleOfBusiness","2023-12-31",0.003786394855028377,-0.005845811805040204
"DIOD","CASH FLOWS","deferredTax","2023-12-31",-0.008033150813695773,0.011573663210237287
"DIOD","CASH FLOWS","netOtherFinancingCharges","2023-12-31",-0.012228153759405056,-0.005439122578447534
"DIOD","CASH FLOWS","endCashPosition","2023-12-31",0.19165645146439964,0.021156396480345008
"DIOD","CASH FLOWS","interestPaidSupplementalData","2023-12-31",0.0027723968685816483,-0.0009040369656064372
"DIOD","CASH FLOWS","changeInAccountPayable","2023-12-31",-0.0013028520122594462,0.02372788907282588
"DIOD","CASH FLOWS","changeInCashSupplementalAsReported","2023-12-31",-0.013609838849542557,-0.0007540670233721469
"DIOD","CASH FLOWS","changeInAccruedExpense","2023-12-31",-0.010680979383645687,-0.026556375518766502
"DIOD","CASH FLOWS","netIncomeFromContinuingOperations","2023-12-31",0.1387991736367745,-0.030779148649762417
"DIOD","CASH FLOWS","amortizationOfIntangibles","2023-12-31",0.009196390046812405,0.0013936528406022063
"DIOD","CASH FLOWS","changeInPayable","2023-12-31",-0.0069036112169239576,0.02229242193346243
"DIOD","CASH FLOWS","changeInInventory","2023-12-31",-0.017419703094168217,-0.002586504721696234
"DIOD","CASH FLOWS","changeInOtherCurrentAssets","2023-12-31",-0.010814574370584069,-0.011737806633227902
"DIOD","CASH FLOWS","amortizationCashFlow","2023-12-31",0.009196390046812405,0.0013936528406022063
"DIOD","CASH FLOWS","netPPEPurchaseAndSale","2023-12-31",-0.08906332462558801,0.01656104430742142
"DIOD","CASH FLOWS","operatingCashFlow","2023-12-31",0.1690482079315705,-0.027145395923311583
"DIOD","CASH FLOWS","netBusinessPurchaseAndSale","2023-12-31",0.0037845895173670473,0.03612970943259163
"DIOD","CASH FLOWS","investingCashFlow","2023-12-31",-0.09527488973900233,0.037318158277072994
"DIOD","CASH FLOWS","capitalExpenditure","2023-12-31",-0.09072965128699513,0.0151036570535861
"DIOD","CASH FLOWS","cashFlowFromContinuingOperatingActivities","2023-12-31",0.1690482079315705,-0.027145395923311583
"DIOD","CASH FLOWS","repaymentOfDebt","2023-12-31",-0.10743444066727686,0.19210069414362796
"DIOD","CASH FLOWS","issuanceOfCapitalStock","2023-12-31",0,-0.00006997970588529327
"DIOD","CASH FLOWS","effectOfExchangeRateChanges","2023-12-31",-0.0002918629219149337,0.013326187843363136
"DIOD","CASH FLOWS","netLongTermDebtIssuance","2023-12-31",-0.07758739489173691,-0.011074683578017885
"DIOD","CASH FLOWS","netOtherInvestingChanges","2023-12-31",0.0024564627778489883,-0.000911060640359731
"DIOD","CASH FLOWS","otherNonCashItems","2023-12-31",-0.003367556517599936,-0.0018350009587120132
"DIOD","CASH FLOWS","longTermDebtPayments","2023-12-31",-0.09268543375343541,0.16011425433701837
"DIOD","CASH FLOWS","changeInPayablesAndAccruedExpense","2023-12-31",-0.017584590600569643,-0.00426395358530407
"DIOD","CASH FLOWS","financingCashFlow","2023-12-31",-0.08709129412019577,-0.024253017220496678
"DIOD","CASH FLOWS","freeCashFlow","2023-12-31",0.07831855664457535,-0.01204173886972551
"DIOD","CASH FLOWS","changeInWorkingCapital","2023-12-31",-0.04669024437652363,-0.006148001626921015
"DIOD","CASH FLOWS","incomeTaxPaidSupplementalData","2023-12-31",0.05877457290224277,0.014443928789035602
"DIOD","CASH FLOWS","shortTermDebtIssuance","2023-12-31",0.01747326144478766,-0.039655671164755574
"DIOD","CASH FLOWS","depreciation","2023-12-31",0.07344595029664706,0.01738770718714882
"DIOD","CASH FLOWS","shortTermDebtPayments","2023-12-31",-0.014749006913841463,0.031986439806609604
"DIOD","CASH FLOWS","netShortTermDebtIssuance","2023-12-31",0.0027242545309461956,-0.007669231358145968
"DIOD","CASH FLOWS","operatingGainsLosses","2023-12-31",-0.012903951823962728,-0.019201625498597084
"DIOD","CASH FLOWS","netIssuancePaymentsOfDebt","2023-12-31",-0.07486314036079071,-0.018743914936163855
"DIOD","CASH FLOWS","deferredIncomeTax","2023-12-31",-0.008033150813695773,0.011573663210237287
"DIOD","CASH FLOWS","depreciationAmortizationDepletion","2023-12-31",0.08264234034345948,0.018781360027751035
"DIOD","CASH FLOWS","netInvestmentPurchaseAndSale","2023-12-31",-0.012452617408630356,-0.014461534822580311
"DIOD","CASH FLOWS","changeInTaxPayable","2023-12-31",-0.005600759204664511,-0.001435467139363449
"DIOD","CASH FLOWS","depreciationAndAmortization","2023-12-31",0.08264234034345948,0.018781360027751035
"DIOD","CASH FLOWS","netCommonStockIssuance","2023-12-31",0,-0.00006997970588529327
"DIOD","CASH FLOWS","purchaseOfBusiness","2023-12-31",-0.0000018053376613294867,0.04197552123763183
"DIOD","CASH FLOWS","changeInOtherCurrentLiabilities","2023-12-31",0.0006998692333753977,0.003932931645275946
"DIOD","CASH FLOWS","stockBasedCompensation","2023-12-31",0.018601597483118588,0.00046335757269260966
"DIOD","CASH FLOWS","issuanceOfDebt","2023-12-31",0.03264050491683712,-0.21080989446734147
"DIOD","CASH FLOWS","changeInReceivables","2023-12-31",-0.0015712455445770967,0.008507331668031248
"DIOD","CASH FLOWS","stockBasedCompensation","2024-09-30",0.01819823703130347,""
"DIOD","CASH FLOWS","depreciationAndAmortization","2024-09-30",0.10574799481816054,""
"DIOD","CASH FLOWS","changeInOtherCurrentLiabilities","2024-09-30",-0.0008860420186308295,""
"DIOD","CASH FLOWS","changeInReceivables","2024-09-30",0.04891616281234526,""
"DIOD","CASH FLOWS","issuanceOfDebt","2024-09-30",0.06722950033255544,""
"DIOD","CASH FLOWS","netIssuancePaymentsOfDebt","2024-09-30",0.0017265073336006137,""
"DIOD","CASH FLOWS","depreciationAmortizationDepletion","2024-09-30",0.10574799481816054,""
"DIOD","CASH FLOWS","deferredIncomeTax","2024-09-30",-0.008634081641008528,""
"DIOD","CASH FLOWS","netShortTermDebtIssuance","2024-09-30",0.003951268461461807,""
"DIOD","CASH FLOWS","operatingGainsLosses","2024-09-30",-0.007103013392598498,""
"DIOD","CASH FLOWS","changeInTaxPayable","2024-09-30",-0.021028627577304657,""
"DIOD","CASH FLOWS","netInvestmentPurchaseAndSale","2024-09-30",-0.003766644187309437,""
"DIOD","CASH FLOWS","netIncomeFromContinuingOperations","2024-09-30",0.050767812959388064,""
"DIOD","CASH FLOWS","changeInAccruedExpense","2024-09-30",-0.027247916410780514,""
"DIOD","CASH FLOWS","amortizationOfIntangibles","2024-09-30",0.011821360951270779,""
"DIOD","CASH FLOWS","changeInCashSupplementalAsReported","2024-09-30",0.015022545018582164,""
"DIOD","CASH FLOWS","saleOfPPE","2024-09-30",0.0013750259748586543,""
"DIOD","CASH FLOWS","gainLossOnSaleOfPPE","2024-09-30",-0.004647278800421159,""
"DIOD","CASH FLOWS","changeInIncomeTaxPayable","2024-09-30",-0.021028627577304657,""
"DIOD","CASH FLOWS","purchaseOfInvestment","2024-09-30",-0.015616587139181211,""
"DIOD","CASH FLOWS","saleOfInvestment","2024-09-30",0.011849942951871773,""
"DIOD","CASH FLOWS","interestPaidSupplementalData","2024-09-30",0.0015442005189564324,""
"DIOD","CASH FLOWS","endCashPosition","2024-09-30",0.22111267410880164,""
"DIOD","CASH FLOWS","netOtherFinancingCharges","2024-09-30",-0.00912770051625273,""
"DIOD","CASH FLOWS","changeInAccountPayable","2024-09-30",-0.011337784400562061,""
"DIOD","CASH FLOWS","beginningCashPosition","2024-09-30",0.2299205652129243,""
"DIOD","CASH FLOWS","netIncome","2024-09-30",0.04717961315420916,""
"DIOD","CASH FLOWS","purchaseOfPPE","2024-09-30",-0.062281724282572476,""
"DIOD","CASH FLOWS","deferredTax","2024-09-30",-0.008634081641008528,""
"DIOD","CASH FLOWS","cashFlowFromContinuingInvestingActivities","2024-09-30",-0.060119534561432375,""
"DIOD","CASH FLOWS","changesInAccountReceivables","2024-09-30",0.04891616281234526,""
"DIOD","CASH FLOWS","longTermDebtIssuance","2024-09-30",0.004853532696649958,""
"DIOD","CASH FLOWS","changesInCash","2024-09-30",-0.008807891104122683,""
"DIOD","CASH FLOWS","cashFlowFromContinuingFinancingActivities","2024-09-30",-0.007401193182652116,""
"DIOD","CASH FLOWS","shortTermDebtPayments","2024-09-30",-0.05842469917444367,""
"DIOD","CASH FLOWS","depreciation","2024-09-30",0.09392663386688976,""
"DIOD","CASH FLOWS","shortTermDebtIssuance","2024-09-30",0.06237596763590548,""
"DIOD","CASH FLOWS","changeInInventory","2024-09-30",-0.10042865276036464,""
"DIOD","CASH FLOWS","changeInOtherCurrentAssets","2024-09-30",0.021507569208996997,""
"DIOD","CASH FLOWS","netPPEPurchaseAndSale","2024-09-30",-0.06090669830771382,""
"DIOD","CASH FLOWS","changeInPayable","2024-09-30",-0.032366411977866716,""
"DIOD","CASH FLOWS","operatingCashFlow","2024-09-30",0.05871283663996181,""
"DIOD","CASH FLOWS","amortizationCashFlow","2024-09-30",0.011821360951270779,""
"DIOD","CASH FLOWS","incomeTaxPaidSupplementalData","2024-09-30",0.021818881269597017,""
"DIOD","CASH FLOWS","freeCashFlow","2024-09-30",-0.0035688876426106645,""
"DIOD","CASH FLOWS","financingCashFlow","2024-09-30",-0.007401193182652116,""
"DIOD","CASH FLOWS","changeInWorkingCapital","2024-09-30",-0.09050529114630045,""
"DIOD","CASH FLOWS","repaymentOfDebt","2024-09-30",-0.06541261207813547,""
"DIOD","CASH FLOWS","cashFlowFromContinuingOperatingActivities","2024-09-30",0.05871283663996181,""
"DIOD","CASH FLOWS","investingCashFlow","2024-09-30",-0.060119534561432375,""
"DIOD","CASH FLOWS","capitalExpenditure","2024-09-30",-0.062281724282572476,""
"DIOD","CASH FLOWS","longTermDebtPayments","2024-09-30",-0.0069879129036917904,""
